id,text,date,isheader,noadvert,page,readingorder
22218c02-a6f4-5905-87d3-5a893eb810d2/t19,"<p>Preise der Lebens-Mittlen.</p>","1729-08-16","1","","74","19"
22218c02-a6f4-5905-87d3-5a893eb810d2/t2,"<p>1. Ein annoch wohl-conditonirtes (so genand- tes) Leitsch-Bethlein.</p>","1729-08-16","","","74","2"
22218c02-a6f4-5905-87d3-5a893eb810d2/t20,"<p>Vergangenen Freytag haben die Früchten uc. gegolten: Der Obrigkeitliche Kernen 5. Pf. 4. Batz. der Sack. Land-Kernen alter 5. Pfund 10.ß. à 6. Pfund. dito Neler 5. Pfund 5. ß. à 5. Pfund 10. ß. Weitzen 6. Pfund 5. ß. der Sack.  Mischleten 4. Pfund 10. ß. Habern 2. Pfund 10. ß. der Sack. Der Butter hat gegolten Susser Kratten-Ancken der mehreretheil 20. Rappe, sonsten auch 19. auch 21.biß 22. Rappen das Pfund.</p>","1729-08-16","","1","74","20"
22218c02-a6f4-5905-87d3-5a893eb810d2/t21,"<p>Bey Herm Georg Philipp Wickh auff St. Leonhards Graben findet man excellent gut Bier bey dem Saum oder bey der Maaß zu kauffen: Namlich von dem besseren der Saum à 6. Pfund, die Maß 1. Groschen. von dem geringern der Saum à 5. Pfund, die Maß 1. ß.</p>","1729-08-16","","","74","21"
22218c02-a6f4-5905-87d3-5a893eb810d2/t22,"<p>Herr Rudolff Erlacher bey der Kronen be- richtet hiemit, daß er wiedrum mit einer Parthey frischen Pfeeffrs-wassers versehen, wer darvon be- lieben thut, wolle sich bey ihme anmelden.</p>","1729-08-16","","","74","22"
22218c02-a6f4-5905-87d3-5a893eb810d2/t23,"<p>Von heut über 8. Tag incirca solle eine lähre Kutsch, worinnen 4 Persohnen sitzen können von hier nacher Welsch-Neuenburg abgehen, wer sich deroselben zu bedienen Lust hat, kan sich dar- nach richten, und bey Herrn Bulacher zur Blu- men anmelden; auch kan eine Persohn von dan- nen wieder mit anhero gebracht werden.</p>","1729-08-16","","","74","23"
22218c02-a6f4-5905-87d3-5a893eb810d2/t24,"<p>In dem Adresse-Contor seind annoch zu ha- ben folgende frömbde Weine ꝛc. Namblich:</p>","1729-08-16","1","","74","24"
22218c02-a6f4-5905-87d3-5a893eb810d2/t25,"<p>1. Frontignac, die Bouteille per 10. Batzen.</p>","1729-08-16","","","74","25"
22218c02-a6f4-5905-87d3-5a893eb810d2/t26,"<p>2. de Sillery, die Bouteille per 14. Batzen.</p>","1729-08-16","","","74","26"
22218c02-a6f4-5905-87d3-5a893eb810d2/t27,"<p>3. Alt- und neuer Burgunder, die Bouteille per 73. Batzen.</p>","1729-08-16","","","74","27"
22218c02-a6f4-5905-87d3-5a893eb810d2/t28,"<p>4. dito neuer etwas geringer, die Boureille per 5. Batzen.</p>","1729-08-16","","","74","28"
22218c02-a6f4-5905-87d3-5a893eb810d2/t29,"<p>5. d'Arbois, die Maas per 5. Batzen.</p>","1729-08-16","","","74","29"
22218c02-a6f4-5905-87d3-5a893eb810d2/t3,"<p>Es stehet annoch offen In No. xXlX. Artickel 1. In No. xxVII. Art.2. In No. xXVII. Artickel 1.</p>","1729-08-16","","1","74","3"
22218c02-a6f4-5905-87d3-5a893eb810d2/t30,"<p>Item Mineral-Wasser</p>","1729-08-16","1","","74","30"
22218c02-a6f4-5905-87d3-5a893eb810d2/t31,"<p>von Pfeffers, die Maas per 5. Batzen. von St. Moritz, die Maas per 9x Batzen.</p>","1729-08-16","","","74","31"
22218c02-a6f4-5905-87d3-5a893eb810d2/t32,"<p>Item ist dermahlen auch zu haben das in dem Pu- blico zwar noch nicht bekandte, aber sonsten sehr berühmt- und in vielerley Zufählen vortrefflich gut und bewährte Seyd-schützer bitter Wasser, und das darauß verfertigte Saltz, nebst einem Bericht wie solches zu gebrauchen.</p>","1729-08-16","","","74","32"
22218c02-a6f4-5905-87d3-5a893eb810d2/t33,"<p>Ferner ein auß vielen heralichen Kräutern verfertig- tes Glarner-The, das Pacquet per 5. Batzen.</p>","1729-08-16","","","74","33"
22218c02-a6f4-5905-87d3-5a893eb810d2/t34,"<p>So dann ein vortrefflich gutes Zahn- und Mund- Pulver, das Briefflein von einem halben Loth per 1. Batzen.</p>","1729-08-16","","","74","34"
22218c02-a6f4-5905-87d3-5a893eb810d2/t4,"<p>Es wird zum Außleyhen offerirt:</p>","1729-08-16","1","","74","4"
22218c02-a6f4-5905-87d3-5a893eb810d2/t5,"<p>1. Einige Keller und Korn-Schuttenen, in rai- sonnablem Preiß.</p>","1729-08-16","","","74","5"
22218c02-a6f4-5905-87d3-5a893eb810d2/t6,"<p>Es stehet annoch offen In No. xXx. Art.12.3. 4. In No. xXIX. Art. 1. In No. xxvr. Artickel 1. In No. xXlv. Art. 12.</p>","1729-08-16","","1","74","6"
22218c02-a6f4-5905-87d3-5a893eb810d2/t7,"<p>Es ist verlohren gegangen:</p>","1729-08-16","1","","74","7"
22218c02-a6f4-5905-87d3-5a893eb810d2/t8,"<p>1. Vorgestern ist an der Freyen-straß ein noch fast gantz neuer , mit silbemen Spitzen bordirter Hut verlohren gegangen: Wer solchen gefun- den , beliebe ihne gegen einer reichlichen Be- lohnung in das Adresse-Contor zu lüfern.</p>","1729-08-16","1","","74","8"
22218c02-a6f4-5905-87d3-5a893eb810d2/t9,"<p>2. Verwichenen Sonntag den 14. diß Morgens nach der Predigt, ist in der Kleinen Stadt ei- ne roth Tigrirte Wachtelhündin, mittelmäßi- ger Grösse, mit 2. braunen Ohren, sonsten oh- ne braune Blacken, auf ihrer rechten Seithen ein Brandmahl habend, verlohren gegangen, und dem Verlauth nach von einem Soldaten auß hiesiger Guarnison an einem Strick durch die Stadt geführet worden: Wer solche in das Adresse-Contor bringen, oder Nachricht von deroselben geben wird / soll eine Recom- pentz bekommen.</p>","1729-08-16","","","74","9"
24f576f2-f327-5446-baf3-75df8e906ae3/t0,"<p>Hingegen wird zu Kauffen begehrt:</p>","1729-06-14","1","","56","0"
24f576f2-f327-5446-baf3-75df8e906ae3/t1,"<p>Ein alter, aber noch wohl-conditionirter Reiß- Coffre.</p>","1729-06-14","","","56","1"
24f576f2-f327-5446-baf3-75df8e906ae3/t10,"<p>Hingegen ist verlohren gegangen:</p>","1729-06-14","1","","56","10"
24f576f2-f327-5446-baf3-75df8e906ae3/t11,"<p>1. Verwichenen Sönntag ist vermuthlich in der Frantzösischen Kirchen oder dort herumb auß dem Sack gezogen worden und verlohren ge- gangen: Ein Englischer Guinees, wer solchen zu handen bekommen , beliebe ihne in das Adresse-Contor zu bringen, damit er an seine Behörde könne gelüffert werden, solle wohl recompensirt werden.</p>","1729-06-14","","","56","11"
24f576f2-f327-5446-baf3-75df8e906ae3/t12,"<p>2. Ein sauberer lederner Haar-beutel, wer solchen ins Adresse-Contor bringen wird, soll funff Batzen Trinckgeldt bekommen.</p>","1729-06-14","","","56","12"
24f576f2-f327-5446-baf3-75df8e906ae3/t13,"<p>3. Vor etwas Zeit ist verlohren gegangen oder ir- gendwo zuruck gelassen worden, einPare-Pluye von schwartzem Wartuch, nicht gar neu, son- dern außgebessert, und an dem End ein Stuck daran gefickt, mit höltzernen Stecklin, wer sol- chen gefunden oder bey weme er ligen gebliebe, beliebe ihne in das Adresse-Contor zu lieffern.</p>","1729-06-14","","","56","13"
24f576f2-f327-5446-baf3-75df8e906ae3/t14,"<p>4. Ferner ist zwischen Basel und Augst verlohren gegangen, eine silberne Tabacks-Tosen inn- wendig verguldt, mit einem Portrait,wer solche finden und ins Adresse-Contor lieffern wird, soll eine ansehnliche Verehrung bekommen.</p>","1729-06-14","","","56","14"
24f576f2-f327-5446-baf3-75df8e906ae3/t15,"<p>5. Item ist verwichene Auffart in der Hard verloh- ren gegangen, Ein Taffeter Haarsseckel ꝛc.</p>","1729-06-14","","","56","15"
24f576f2-f327-5446-baf3-75df8e906ae3/t16,"<p>Kost/ Tausch und lnformation offerirt und begehrt:</p>","1729-06-14","1","","56","16"
24f576f2-f327-5446-baf3-75df8e906ae3/t17,"<p>1. Es wird von underschiedlich-ansehnlichen Per- sohnen von Welsch-Neuenburg, Pverdun und dort herumb, gesuchet junge Leuthe als Tausch bey gleichfahls braven Leuthen allhier zu placi- ren, wer hierüber mehrern Bericht begehret, beliebe sich in dem Adresse - Contor zu erkundi- gen, allwo so wohl über diesen Puncten, als auch wegen offerirter Kost in Neufchätel und dortiger Gegne das Eigentliche zu vernemen ist.</p>","1729-06-14","","","56","17"
24f576f2-f327-5446-baf3-75df8e906ae3/t18,"<p>2. Eine hiesige Persohn offerirt jungen studirenden Herren eine gute Kost, nebst wohl-verwahrt und meublirten Zinmern, ꝛc. ꝛc.</p>","1729-06-14","","","56","18"
24f576f2-f327-5446-baf3-75df8e906ae3/t19,"<p>3. In dem Eptinger-Hof zu St. Martin wird in Teutsch- und Frantzösischer Schreib- und Re- chenkunst den gantzen Tag hindurch, Informa- tion offerirt / ac. ac.</p>","1729-06-14","","","56","19"
24f576f2-f327-5446-baf3-75df8e906ae3/t2,"<p>2. Eine annoch wohl-conditionirt und saubere Canne guarnirt.</p>","1729-06-14","","","56","2"
24f576f2-f327-5446-baf3-75df8e906ae3/t20,"<p>Handels- und andere Bediente und Jun- gen offerirt und begehrt:</p>","1729-06-14","1","","56","20"
24f576f2-f327-5446-baf3-75df8e906ae3/t21,"<p>Dergleichen, so wohl Bediente als Jungen, hat der Verleger Commission allhier oder aussert Landes zu placiren, es seye dann mit oder ohne Salarium, wie auch mit oder ohne Kost oder Lehrgeldt, wer dergleichen selbsten gebrauchen kan, oder sonsten zu placiren Gelegenheit und Connoissance hat, beliebe es ohnschwer demselben anzuzeigen.</p>","1729-06-14","","1","56","21"
24f576f2-f327-5446-baf3-75df8e906ae3/t22,"<p>Preise der Lebens-Mittlen. Vergangene Freytag haben die Früchten uc. gegolte Kernen 6. Pfund. 6. Pfund 2. Batzen. à 6. Pf. 4. Batzen der Sack. Weitzen 6. Pfund 3. Batzen der Sack. Mischleten 4. Pfund 10. ß. der Sack. Habern 2. Pfund der Sack. Der Butter oder Ancken 18. 19. biß 20. Rap- pen das Pfund.</p>","1729-06-14","","1","56","22"
24f576f2-f327-5446-baf3-75df8e906ae3/t23,"<p>Meister Jacob Rapp der Wagner allhier, offerirt derjenigen Persohn so ihme von seinem Schwager Meister Johannes Räber dem Papie- rer (welcher seiner ehrlichen Vocation ausserhalb nachgehet) einige Nachricht geben könnte, wo er sich dato etwann befinden möchte, wenigstens ein Gulden Trinckgeldt zu geben.</p>","1729-06-14","","","56","23"
24f576f2-f327-5446-baf3-75df8e906ae3/t24,"<p>Es ist allhier ankommen und zur Kronen anzutreffen, Signor Nicols Albami auß Rom ge- bürtig, welcher zu Curir- und Heilung allerhand, so wohl innerlich als äusserlichen Gebrechen, je- dermänniglich seine Dienste offeriret; dessen son- derbahre Wüssenschafft bestehet vornehmlich in underschiedlich-Gattungen vortrefflichen Bal- sams, welchen er selbsten verfertiget, und welcher in allerhand Zufählen mit sonderbahrem Nach- truck kan gebraucht werden, wie bey ihme selb- sten durch ein getruckt oder geschriebenen Teut- schen Bericht mit mehrerm kan vernomen werde.</p>","1729-06-14","","","56","24"
24f576f2-f327-5446-baf3-75df8e906ae3/t25,"<p>Herr David Tschudy von Glarus thut hie- mit zu wüssen, daß er zu Eingang des Heümonats mit einer zimlichen Quantität Pfeffers- und St. Moritzer-Wassers allhier anlangen wird darvon man sodann nach Belieben entweder zur Kronen oder auch im Adresse-Contor abholen kan.</p>","1729-06-14","","","56","25"
24f576f2-f327-5446-baf3-75df8e906ae3/t26,"<p>Herr Lucas Sutter der lnformator in der Mindern Stadt, bey der Rheinbruck wohnhafft, erbietet sich so wohl bey den Begräbnussen mit Condoliren, als aber auch bey den Ganthen so in der Mindern Stadt angestellt werden, mit schrei- ben, männiglich der seiner begehret, nach Belie- ben umb billichen Preiß bedienlich zu sehn.</p>","1729-06-14","","","56","26"
24f576f2-f327-5446-baf3-75df8e906ae3/t27,"<p>Man begehrt auf ein in hiesiger Revier und Nahe gelegenes nutbar- und einträgliches Land- gut, darbey under anderm zimbliches Acker-feld (worzu zwey Pflüg erfordert werden) und Matt- werck alles nahe beysammen ligende, einen from- men, ehrlich und erfahrnen Lehen-Mann.</p>","1729-06-14","","","56","27"
24f576f2-f327-5446-baf3-75df8e906ae3/t28,"<p>Es wird hiemit jedermann, und sonderlich den Herren Negotianten, welche die Straßbur- ger-Meß besuchen, zu wüssen gethan, daß das in Straßburg sich befindende Würthshauß zum Thiergarten; welches zwar bey geraumer Zeit in zimlichen Abgang gerathen) nunmehro mit einem sehr wackern, hofflich und braven Würth verse- hen, ꝛc. Sihe weiters in die, XXilt.</p>","1729-06-14","","","56","28"
24f576f2-f327-5446-baf3-75df8e906ae3/t3,"<p>Es wird zum Außleyhen offerirt:</p>","1729-06-14","1","","56","3"
24f576f2-f327-5446-baf3-75df8e906ae3/t4,"<p>1. Ein Losament mit zwey Stuben ebenes Fuses, zwischen denenselben eine beschlossene Kuchin, einer schönen Kammern, einem beschlossenen Keller, und einem Höflin, in der Spahlen- Vorstatt, ausserhalb dem Karrenhof.</p>","1729-06-14","","","56","4"
24f576f2-f327-5446-baf3-75df8e906ae3/t5,"<p>2. Eine kombliche Bewohnung bestehende in einer Stuben und Neben-Kammer, einer andern Kammer, Kuchin und Sommer-hauß auff dem mittlern Erage, nebst einem aparte Keller und einigen andern Commoditäten, in der aussern Schmidte der Aeschemer-Vorstatt ligende.</p>","1729-06-14","","","56","5"
24f576f2-f327-5446-baf3-75df8e906ae3/t6,"<p>3. Eine Behausung unden an der Schneyder-gaß ohnweit dem Storcken ligende, sambt einem Garthen , umb billichen Zinß.</p>","1729-06-14","","","56","6"
24f576f2-f327-5446-baf3-75df8e906ae3/t7,"<p>Es stehet annoch offen In No. xXl. Artickel 1. In No. xlX. Artickel 1.2. In No. xVIII. Artickel 1. In No. xVIl. Artickel 1.</p>","1729-06-14","","1","56","7"
24f576f2-f327-5446-baf3-75df8e906ae3/t8,"<p>Es ist gefunden worden:</p>","1729-06-14","1","","56","8"
24f576f2-f327-5446-baf3-75df8e906ae3/t9,"<p>1. Verwichenen Freytag acht Tag ist an der Augu- stiner-Gaß gefunden worden, ein Seckel mit Geldt, wehm solcher zuständig gewesen, kan ihne in dem Adresse-Contor erfragen.</p>","1729-06-14","","","56","9"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t1,"<p>20. Drey Jucharten Acker in dem Dreyspitz im Vogelgesang genandt ligende.</p>","1729-06-07","","","54","1"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t10,"<p>Es ist gefunden worden:</p>","1729-06-07","1","","54","10"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t11,"<p>1. Verwichenen Freytag ist an der Augustiner-Gaß gefunden worden, ein Beütel mit Geldt, wem solcher zuständig gewesen, kan ihne in dem Adresse-Contor erfragen.</p>","1729-06-07","","","54","11"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t12,"<p>Hingegen ist verlohren gegangen:</p>","1729-06-07","1","","54","12"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t13,"<p>1. Ein sauberer lederner Haar-beutel, wer solchen ins Adresse-Contor bringen wird , soll fünff Batzen Trinckgeldt bekommen.</p>","1729-06-07","","","54","13"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t14,"<p>2. Vor etwas Zeit ist verlohren gegangen oder ir- gendwo zuruck gelassen worden, ein Pare-Pluye von schwartzem Wartuch, nicht gar neu, son- dern außgebessert, und an dem End ein Stuck daran geflickt, mit höltzernen Stecklin, wer sol- chen gefunden oder bey weme er ligen gebliebe, beliebe ihne in das Adresse-Contor zu lieffern.</p>","1729-06-07","","","54","14"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t15,"<p>3. Ferner ist zwischen Basel und Augst verlohren gegangen, eine silberne Tabacks-Tosen inn- wendig verguldt, mit einem Portrait,wer solche finden und ins Adresse-Contor lieffern wird, soll eine ansehnliche Verehrung bekommen.</p>","1729-06-07","","","54","15"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t16,"<p>4. Verwichene Auffarth ist in der Hard verlohren gegangen /ein Taffeter Haar-seckel, wer sol- chen in das Adresse-Contor bringen wird , soll eine ehrliche Belohnung bekommen.</p>","1729-06-07","","","54","16"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t17,"<p>Item werden noch allerhand Schlüssel, welche verlohren gegangen, bey dem Verleger diß ge- suchet, der dergleichen gefunden, und keinen wiedrigen Zweck dardurch zu erlangen suchet, beliebe sie an seine Behörde zu lieffern, soll nicht unbelohnt bleiben.</p>","1729-06-07","","","54","17"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t18,"<p>Kost, Tausch und lnformation offerirt und begehrt:</p>","1729-06-07","1","","54","18"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t19,"<p>1. Ein Herr von Cortaillod, in einer sehr anmuthi- gen Gegne ohnweit Welsch-Neuenburg gele- gen, möchte gern seinen 14. jährigen Sohn (so von einem annehmlich und auffgeweckten Hu- mor ist) gegen einem anständigen Tausch anhero senden, oder aber auff 5. Jahr lang in ein Negotium engagiren.</p>","1729-06-07","","","54","19"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t2,"<p>21. Eine saubere und wohl-conditionirte, mit Mos- sing beschlagene Flinthen, sambt Küglen-Mo- del und Fültzlein-Eysen, stehet zu verkauffen, oder gegen einem Paar saubern mit Mössing guarnirten Pistohlen zu verkauschen.</p>","1729-06-07","","","54","2"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t21,"<p>2. Eine hiesige Persohn offerirt jungen studirenden Herren eine raisonnable und gute Kost, nebst wohl-meublirt und wohl-verwahrten Zimme- ren an einem gelegenen Orth, da man Anlaß hat, durch Conversation und den Umbgang/ der an namlicher Kost sich befindend Frantzösi- schen Herren, so wohl in der Sprach als in allerhand Studiis sich zu exerciren, und übri- gens alle erwünschte Satisfaction haben wird.</p>","1729-06-07","","","54","21"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t22,"<p>3. In dem Eptinger-Hof zu St. Martin wird den gantzen Tag hindurch: so wohl halb-als gantz erwachsenen Persohnen, auff eine perfect und sehr leichte Art, Information im schreiben und lesen auff Teutsch und Frantzösisch, wie auch in der Rechenkunst umb billichen Preiß offeriret.</p>","1729-06-07","","","54","22"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t23,"<p>4. Ein Knab von einem honnêten Hauß könte zu einem Kauffman in Mümpelgardt als Tausch placirt werden.</p>","1729-06-07","","","54","23"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t24,"<p>Preise der Lebens-Mittlen. Vergangenen Freytag haben die Früchten gegolten Kernen 6. Pfund 3. Batzen. 6. Pfund 4. Batzen. 6. Pfund 5. Batzen à 6. Pfund 6. Batzen der Sack. Mischleten 4. Pfund 10.ß. à 5. Pfund der Sack. Habern 24. à 25. Batzen der Sack. Der Butter oder Ancken 18. 19. biß 20. Rap- pen das Pfund.</p>","1729-06-07","","1","54","24"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t25,"<p>Es wird hiemit jedermann, und sonderlich den Herren Negorianten, welche die Straßbur- ger-Meß besuchen, zu wüssen gethan, daß das in Straßburg sich befindende Würthshauß zum Thiergarten (welches zwar bey geraumer Zeit in zimlichen Abgang gerathen) nunmehro mit einem sehr wackern, höfflich und braven Würth, Nah- mens Herin N. Meyer, versehen, welcher den Gästen nicht nur mit guten Tractamenten und Zimmern, sondern auch mit höfflich und billicher Bewürthung an die Hand gehen und auffwar- ten wird.</p>","1729-06-07","","","54","25"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t26,"<p>Das schon in jüngstem Ordinari offerirte Guth zu Rothenflue, solle innert 14. Tagen umb gar billichen Preiß verkaufft werden , die Herren Liebhabere können sich deßwegen allhier in dem Adresse-Contor- oder bey Meister Friedlin Wiertz dem Ambts-Pfleger in Bus anmelden.</p>","1729-06-07","","","54","26"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t27,"<p>Bey Herren Hanß Jacob Sandreüther , wohnhafft bey St. Eißbethen, ist zu haben, aller- hand von der neuesten Façon und sauber gemach- ter groß und kleiner Silber-Arbeit, wie auch Fi- legram oder Drath-Arbeit, auch allerhand schöne gantz guldene Ketten von der neuesten Façon, alles in raisonnablem Preiß, unt was er etwan mit haben möchte, ist er parat in kurtzer Zeit zu verfertigen.</p>","1729-06-07","","","54","27"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t28,"<p>Diejenigen Herren Liebhabere, welche sich des Pfäffers- und St. Moritzen-wassers zu bedienen Willens seind, werden hiemit berichtet, daß Mstr. Rudolff Erlacher der Reit-Sattler auff seiner würcklichen Dahinreise begriffen, um alldorten die Wasser bey schön und hellem Wetter getreulich uff sauber selbsten zufassen. Damit aber nachgehends, nicht / wie vor einem Jahr beschehen, viel Leuthe auß Mangel genugsamer Churen, sonderlich des Moritzen-Wassers, abgewiesen werden dörffen, als wird nicht übel gethan seyn wann sich jedermann in rechter Zeit erklären, und deßhalben entweder bey ihme selbsten, oder in dem Adresse-Contor Callwo dergleichendineral-Wasserel ins Künfftig auch anzutreffen anmelden wurde.</p>","1729-06-07","","","54","28"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t3,"<p>Es stehet annoch offen In No. xx. Artickel 1. 2. 3. 5. 6. In No. XlX. Artickel 1. 2. 3. 4. 5. 7. In No. XVIII. Artickel 1. 2. 3. 5. 6. 7. In No. XVII. Artickel 1. 3. 4. 5. 6. Fn No. xVl. Art. 3. 45.5. In No. xV. Art. 12. 3. 7. In No. xlv. Art. 6. 8. In No. XIII. Art. 12. 5. 7. In No. XII. Artickel 2. 3. 4. 8. 9.</p>","1729-06-07","","1","54","3"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t4,"<p>Hingegen wird zu Kauffen begehrt:</p>","1729-06-07","1","","54","4"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t5,"<p>1. Eine annoch wohl-conditionirt und saubere Canne, guarnirt, in raisonnablem Preiß.</p>","1729-06-07","","","54","5"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t6,"<p>Es stehet annoch offen In No. xX. Artickel 1. In No. XlX. Artickel 1. In No. XVII. Artickel 1. In No. XVI. Artickel 1.2. In No. xv. Artickel 1. In No. XIII. Artickel 2. In No. XII. Artickel 1. 2. 4.</p>","1729-06-07","","1","54","6"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t7,"<p>Es wird zum Außleyhen offerirt:</p>","1729-06-07","1","","54","7"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t8,"<p>1. Eine Behausung unden an der Schneyder-gaß ohnweit dem Storcken ligende, sambt einem Garthen , umb billichen Zinß.</p>","1729-06-07","","","54","8"
27bab45d-c45b-5a5b-9c33-2bceb76fb6a9/t9,"<p>Es stehet annoch offen In No. xxl. Artickel 1. In No. XlX. Artickel 122. In No. xVIII. Artickel 1. In No. XVII. Artickel 1.</p>","1729-06-07","","1","54","9"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t0,"<p>Hingegen wird zu Kauffen begehrt:</p>","1729-04-26","1","","42","0"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t1,"<p>1. Eine zusammen gelegte Teutsche Chaise auf 4. Rädern, sambt dem Geschir.</p>","1729-04-26","","","42","1"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t10,"<p>Es ist gefunden worden.</p>","1729-04-26","1","","42","10"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t11,"<p>1. Ein Paar Hembder-Knöpfflin von Böhmischem Diamant in Silber eingefaßt.</p>","1729-04-26","","","42","11"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t12,"<p>2. Eine Anzahl grosse und kleine Schlüssel, welche im Adresse-Contor ohne Entgelt können be- sichtiget werden, und auch alldorten zu bezie- hen seind.</p>","1729-04-26","","","42","12"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t13,"<p>Es stehet annoch offen In No. XIII. Artickel 1. In No. Xl. Artickel 1. In No. VIII. Artickel 4.</p>","1729-04-26","","1","42","13"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t14,"<p>Hingegen ist verlohren gegangen/ oder gestohlen worden:</p>","1729-04-26","1","","42","14"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t15,"<p>1. Ein 13. Pfundiger Gewicht-stein von einer ey- sernen Kugel, so mit zwey eysernen Ringen oder Bändlen umbgeben, daran zu oberst ein Ring mit XVIII. bezeichnet.</p>","1729-04-26","","","42","15"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t16,"<p>2. Ein extra schön und groß reisten Tischtuch mit reinen Leistlen und einem Lochlin-Saum ꝛc.</p>","1729-04-26","","","42","16"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t17,"<p>3. Eine Peitsche von weissen Pfawen-Federn mit einem Knopff von Tombacg.</p>","1729-04-26","","","42","17"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t18,"<p>4. Ein wohl-abgerichteter weisser Canari-Vogel weiblichen Geschlechts, ꝛc.</p>","1729-04-26","","","42","18"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t19,"<p>5. Unterschiedliche Schlüssel, von welchen diejeni- gen Persohnen so sie gefunden den geringsten Nu- tzen nicht haben hingegen den Verlüurstigen höchst verdrießlich,schädlich und unkomlich; derowegen jederman so vergleichen und andere (es seyen ver- lohren oder gestohlene) Sachen, zu handen be- kommet, selbige in das Adresse - Conror zu liefe- ren beliebe, soll nach dem Valor der Sach, auf Begehren, belohnet, und dem Proprierario rich- tig wiederum eingehändiget werden.</p>","1729-04-26","","","42","19"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t2,"<p>2. Ein annoch wohl-conditionirter Surtour oder Rein-Corte von gutem Tuch.</p>","1729-04-26","","","42","2"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t20,"<p>Es stehet annoch offen In No. XIII. Artickel 1. In No. XII. Artickel 2. 3. In No. Xl. Artickel 122. In No. IX. Artickel 12.</p>","1729-04-26","","1","42","20"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t21,"<p>Gelegenheit ver Reisende Persohnen begehrt und offerirt:</p>","1729-04-26","1","","42","21"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t22,"<p>1. Eine Compagnie von etlichen Persohnen begehrt in einer Kutsch (und zwar wo sichs praesenti- ret par retour) mit ehestem nacher Straßburg zu verreisen.</p>","1729-04-26","","","42","22"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t23,"<p>2. Es findet sich per4. oder 5. Persohnen Gelegen- heit auf morgenden Tag mit einer Retous umb billichen Preß nacher Geuff. ober dortherumb zu reisen, und ist sich dißorths bey der Kro- nen allhier anzumelden.</p>","1729-04-26","","","42","23"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t24,"<p>3. Mr. Beltz, ein ehrlicher und wackerer Postillon von Genff welcher gestriges Tages (von Geuff kommende) mit einer Kutschen, Chaise und Reut-Pferdten (nacher Straßburg reisende) allhier durchpafsiret, gedencket GGel. GOr) biß künfftigen Sonntag Abends von vorten allhier wiederum einzutreffen, und so dann den nachst-folgenden Dienstag nacher Genff zure- tourniren; wer nun dieser Gelegenheit sich be- dienen, und auf bestimte Zeit umbraisonnaben Preiß mit ihme dahin reisen will, kan sich parat halten, und im Adresse-Contor nach Belieben anmelden.</p>","1729-04-26","","","42","24"
3226207d-a1c9-5cae-8f47-d014be5eb7a7/t25,"<p>Kost, Tausch und lnsormation offerirt und begehrt:</p>","1729-04-26","1","","42","25"
