id,text,adcontent,adtype,finance,keyword,date
945eff7a-4b3c-547f-a043-74605bff6e78/a14,"5. Man verlangt in eine hiesige PeruquenmachersBoutique einen Lehrknab von guter Conduite, von außwertigen oder hiesigen Schirms-Verwandten mit oder ohne Lehrgeld. ","10arbeitsstelle","01biete","","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a2,"7. In Muttentz ist eine ordentliche Behausung samt Scheuer, Stallung und Hofstatt, auch Kraut- und Baumgarten, zwar alles lein, aberl commod und wohl gelegen vor reputierliche Leuthe zu Gebrauchung einer Milch-Cur, oder wie beliebig zu verleyhen. ","08immo","01biete","02miete","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a3,"1. Vergangenen Samstag ist zwischen Basel und Mühlhausen ab einer Chaise ein Felleisen von grunem Tuch in einem Sack eingewickelt verloren gegangen, darinnen sich unter andern folgendes befande: Ein Achtels Centner Zucker, Ein dito Caffe. Ein Päcklein mit 4. Buchsen Thee und dito ein Buchslein. Zwey Weiberhemder ein Schächtelein darinn, Ein Paarf blaue seidene Weiberstrumpf; ein Paar Handschuh; ein Weiber-Mantelet, ein Paar schwartze Pantoffeln und anders. Solte solcher in ehrliche Hande gerathen seyn, so bittet man um dessen gutige Zuruckgabe durch das Berichthaus übrigens aber offeriert sowohl dem Finder, als dem der etwas davon entdecken solte eine schöne Belohnung; und ist im Berichthaus das mehrere zu vernehmen. ","01textilien,03lebensmittel,06ding","02suche","04fundsache","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a4,"2. Verwichenen Montag 8. Tag ist hinter dem Gerberbrunnen ein Stock mit Silber beschlagen mit einem schwartzen seidenen mit Silber garninten Band verlohren gegangen; dem Finder, der solchen durch das Berichthaus an seinen Eigenthümmer wieder erstattet offeriert man einen haler zur Belohnung. neuen T ","06ding","02suche","04fundsache","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a5,"Letzten Sonntag hat jemand ab einer Sackuhr ein von silbern Drath geflochtenes Uhrenkettemlein nebst noch einem kleinen dito mit einem stählern Schlüsselein, einem mößingenen Petschaft verlohren; dem ehrlichen Finder offeriert man den Werth des Silbers gegen dessen Erstattung durchs Berichthaus. ","04schmuck","02suche","04fundsache","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a6,"4. Heut 8. Tag hat jemand einen Schlüssel samt einem Mahlschloß-Schlusselein an einem Schnürlein verlohren, für dessen Erstattung man erkanntlich seyn wird. ","06ding","02suche","04fundsache","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a7,"5. Vergangenen Montag 8. T Morgens ist von der Aeschemer-Vorstadt bis an die Huthgaß eine neue Louisd Or in einem Papierlein eingewickelt verlohren worden; sollte solche in ehrliche Hände gerathen seyn, so bittet man um deren Zuruckgabe gegen einer schönen Belohnung. ","14finanz","02suche","04fundsache","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a8,"6. Verwichenen Freytag 8. T. ist vom Waghaus am Rindermarckt bis auf den Kornmarckt in einem Säcklein verlohren gangen, zween halbe neue Thaler nebst 3. Wahrzeichen; man offeriert dem redlichen Finder einen oder auf Begehren beyde Stuck Gelds zur Belohnung, wenn er nur die Wahrzeichen durch das Berichthaus wieder erstatten wollte. ","06ding,14finanz","02suche","04fundsache","0","1754-04-25"
945eff7a-4b3c-547f-a043-74605bff6e78/a9,"Die Geld-Tasche samt dem Fläschlein ist gefunden und seinem Eigenthümmer wieder zugestellt worden. ","06ding","05nachricht","04fundsache","0","1754-04-25"
15913e06-d51f-581e-91ba-b120970f99d1/a1,"14. Weilen die seit kurtzem von Herrn Johann Zwinger publicierte und von ihme selbs präparirte Medicamenta bey vielen Ehrenleuthen so wohl zu Stadt als umliegender Landschaft zimlichen Abgang gefunden und mit erwünschtem Success gebraucht worden, als ist er, Verfertiger derselben, um so viel mehr bewogen worden, dieselben dem allhiesigen Avis-Blätlein nochmahlen einverleiben zu lassen. Erstlich ein kostbahres Pulver, wieder das gefährliche Seitenstechen, davon des Tages 2. bis aufs höchste dreymahl jedes mahl ein breiten Messerspitz voll in ein wenig Brühen oder Thee zu nehmen, der Krancke wird nicht 2. Tag davon genohmen haben, so wird er merckliche Linderung und Erleichterung seiner Schmertzen empfinden, das Loth kostet 24. kr. Es ist auch ein wieder diesen Zustand bereitetes Thee bey ihme zu haben das Viertel-Pfund à 24. kr. Zweytens, ist bey ihme zu haben ein nicht minder vortreflicher Pulver vor Leuth so wohl Manns-als Weibs-Persohnen die von dem Grimmen Blähungen und versessenenen Winden behaftet daß sie manchmahl vor Angst und Bangigkeit nicht zu bleiben wissen, wofern sie sich dieses Mittels ein Wochen lang 2. mahl des Tages bedienen, jedes mahl ein Messerspitz voll mit ein wenig Thee oder Brühen Morgens und Abends, die werden gespühren daß der Schmertzen sich nach und nach legen wird, das Loth kostet 18. kr. Drittens ist bey ihme zu haben ein kostbahrer Wundhalsam, vor hauen, stechen, brennen und allerhand alte und neue offene Schäden, und hat er in kurtzer Zeit solche Proben gethan, daß er von vielen Ehrenleuthen zu Stadt und Land weit über des Türcken Balsam ist erhebt worden, wie dann der Verkaüffer dieses Balsams es mit Brieffen und authentischen chrifftlichen Zeugnussen von vielen ehrlichen; Leuthen so wohl hier als umliegenden Orten es erweisen kan, das Loth kostet 18. Kreutzer. Viertens hat er ein infallibles Pulver vor das Wacklen der Zähnen von dem Scharbock herrührend, welches in kurtzer Zeit, die Zähn wieder steiff machet und das Scorbutische Zahnfleisch wieder weg- nimmt und gesundes an dessen Statt pflantzet. Das Paguetlein davon kostet 12. kr. Zu diesem hat er noch ein ander ZahnPulver, die Zähn sauber und rein zu machen wie Helffenbein , das Loth à 12. Kreutzer. Und, endlich keine kostbahre HauptBrust-Magen- und Lungen-Treßney davon das Loth auf 15. kr. zu stehen kommet Letztlich ist er auf Zusprechen etlicher auswertiger guter Freunden und Patronen engouragirt worden sich nochmahlen bey jetzigen Heitlauften dem Ehrenden Publico zu recommendiren in allerhand bitzigen Kranckheiten als Seitenstechen Gallensieberen, Fleckensteberen und Friesel, da er durch GOttes Gnad in kurtzer Zeit einem jeden zeigen wird, mit was vor Talenten ihne der Grosse GOtt in Curirung dieser Krancken begabet, dabey er nochmahlen wiederholet, was er noch nicht lang in hiesigem Avis. blättlein versprochen, daß wann arme, nothleidende die von allen zeitlichen Mittlen entblöset, und ihme Schein von ihren Herrn Geistlichen deßwegen aufweisen, zu ihme kommen und Hulff nebst GOtt bey ihme suchen werden, er sie nicht trostloß abweisen, sondern dem Grossen GOtt ein Zeichen der Danckbarkeit abzustatten, ihnen alles nöthige umsonst und ohne allen Entgeldt zu- ","06ding","01biete,04werbung","01kauf","0","1754-05-02"
15913e06-d51f-581e-91ba-b120970f99d1/a2,"15. Zu einem Herrn in den umliegenden Gegenden der Stadt, wird ein stiller, frommer und getreuer Knecht, der sich auf den Feld- und ","10arbeitsstelle","01biete","","0","1754-05-02"
15913e06-d51f-581e-91ba-b120970f99d1/a3,"16. Es wird zum Verkauf angetragen : Eine Spinethen von treflicher Resonnanz ein Reyß-Coffre wohlbeschlagen, ein Paarhaüßlein mit 2. Abtheilungen, ein Jahrgang Zeitungen und Avis Blättlein von 1751. nebst dem Jahrgang Zeitungen von 1753. ein silbern Degen von frantzösisch Silber ein Stuck Wartuch von eilf Ellen schön Figuriert zum Tapecieren oder zu Tablau, alles billichen Preis. um ","02hausrat,05drucksachen,06ding","01biete","01kauf","0","1754-05-02"
15913e06-d51f-581e-91ba-b120970f99d1/a4,"17. In dem Christischen Buchladen auf der Eisengaß ist zu haben. Die neueste Sammlung vermischter Schrifften, zweyten Bandes erstes Stuck, 8vò. à 15. kr. Neue und vollständige Topographie der Schweitzerischen Eydgnoßschaft ꝛc. Probe oder erste Ausgabe, 4to. mit sehr schönen Kupfern à 36. kr. Von der fernern sehr vor- vortheilhaften Einrichtung dieses schönen und mühsamen Wercks, welches in Zurich Pränumerations-weise gedruckt wird, ist aus dem gratis zu habenden Avertissement das mehrere ersehen. ","05drucksachen","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a1,"Bey Mstr. Emanuel Haag dem Drechsler im Klein Basel gegen dem rothen Löwen über eine Parthey neue Tachschindeln in billichem Preis zu haben. ","06ding","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a10,"10. Eine kleine Behausung im St. Peters-Platzgäßlein im Berichthaus zu erfragen. ","08immo","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a11,"11. Ein Paar neue Pistolen, zwey Schützen-Matten-Gewehr, eine lange Schaßflinten auf End- ten zu schiessen undl ein neuer Sponton für einen Unter-Officier im Berichthaus ohne Ent- ","06ding","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a12,"12. Le Sieur Demaret Negotiant à Huningue à Phonneur d'offrir au Public a vendre en gros & en detail, toutes sortes de Vins etrangers. scavoir, Vins de Bourgogne, vieun & nouveaux de differens Climats; Vins Muscat blane & ronge, Cöterotie & St. Peret, Malaga, Tintot, Champagne parfait & mousseun 6 toutes fortes de Anes liqueurs, huils de Provence superfines, & tient Ruberge au grand ","03lebensmittel","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a13,"3. Bey Herrn Herf zur Sonnen sind 3. Rollen extra feinen Canaster-Taback in billichem Preis zu haben; wovon man nun auch Pfundweis haben kan. ","06ding","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a14,"14. Im Berichthaus sind zu sehen und in billichem Preis zu haben: 1. Ein Diamant-Ring von einem grossen und 8. kleinern Brillanten. 2. Ein dito von einem grossen und 12. kleinern Rosetten-Steinen auf die neueste Art gefaßt. Endlich ein Ring von einem Saphyr und 7. Brillanten. ","04schmuck","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a15,"15. Ferner ist allda eine mößingene Caffe-Kannen, die etwa 1. und ein halb Maas hält mit inlein in ","06ding","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a16,"16. Auch sind allda in Commißion zu verkaufsen: Allergattung baumwollene und fadene, feine und geringere Mann- und Weiberstrumpf und baumwollene Kappen in billichem Preis. ","01textilien","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a17,"7. Ferner ist alda zu sehen und à 8. Ducaten zu haben: Moreri grand Dictionaire historique in frantzösischen Band gebunden und samt Supplements 9. Tomes ausmachend, auch das Baßler-Lericon in frantzösischem Band à fl. ","05drucksachen","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a18,"18. Item ein triumphantene Junten und Tschopen braun mit weissen Blumen à fl. 20. ","01textilien","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a19,"9. Guter rother Margräfer-Wein von Ao. 1752. à 8. Gulden der Saum, im Berichthaus ohne Entgeldt zu erfragen ","03lebensmittel","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a2,"2. Im Berichthaus ist zu sehen und in billichem Preis zu haben: Ein modenfarb tüchen Mannenkleid noch so viel als neu, Rock, Camisoll und Hosen: Item 2. noch brauchbare tüchenel Faltr bil ","01textilien","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a21,"20. Ein Weibersitz im Münster auf dem langen Banck Banck neben der Cantzel im Berichthaus gratis ","09kirchenstuhl","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a3,"Ein schöner Rebacker von 2. Jucharten an der 3. Crentzacher-Straß, mit einem hohen Haußlein und Trotten, und ist sich deßhalben auzumelden bey Herrn Andreas Studer beym Riehemer-Thor- ","06ding,08immo","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a4,"4. Ein kleines Positiv mit 3. Registern; Item, ein sauber und gantzes Werckzeug, die Pitschaft zu stechen im Berichthaus zu erfragen. ","06ding","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a5,"Die Fechterische Behausung am Spittahlsprung mit einer Laden- und 3. andern Stuben, zwol Kammern, Sommerhaüßlein und gewolbten Keller in billichem Preis, und ist sich deßhalben bey Mstr. David dem Schuhmacher unten amf St. Paulhof wohnhaft zu melden. ","08immo","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a6,"6. Ein Stock unberegnetes Heu in Riehen ist im Berichthaus ohne Entgeldt zu erfragen. ","06ding","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a7,"7. Täglich etliche Maas oder nach Belieben gutel Geißmilch , die man denen Liebhabern vors Haus ","03lebensmittel","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a8,"8. Ein stemerner Löschtrog, wäre auch gut fürl einen Gäuß- oder Endtenstein in einen Hof zu gebrauchen. Item ein Ladenstein samt 2. Rollen bey Mstr. Hans Georg Schickler an der Greiffengaß zu haben. ","06ding","01biete","01kauf","0","1754-05-02"
1591cb61-3e66-567e-9cf3-8ed9bf83381b/a9,"9. Bey Herrn Mäglin in der Fröschgaß ist zu haben : Ein Stock unberegnet und ungewassert Heu à 50. Pfund, wie auch schöne Schaub à 3. ß., und Gersten à 5. P und der ","06ding","01biete","01kauf","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a1,"18. Künftigen Mittwochen wird beym RiehemerThor Kalch und rothe Waar ausgegeben, welches denen Liebhabern zur Nachricht dienet. ","06ding","01biete,03ankuendigung","","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a2,"9. Eine Quantität weissen Margräfer-Weins à 7. Pfund der Saum, davon nach Belieben zu haben und sich deßhalben zu melden bey Mstr. Ludwig Gysin dem Küffer an derl Streitgaß. ","03lebensmittel","01biete","01kauf","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a3,"y 1 S. 2 Abraham Nicolas Couleru, Maitrel Ebeniste, demeurant à Montbeliard fait & vend: Toutes sortes dQuvrages travailles en Ebene, daus le nouveau Gout de Paris, savoir: Commodes en Tombeau: Commodes en Regence, en toutes sortes de Gouts: Söcretaires de toutes fatons: Secretaires de Dames , & pour Demoiselles: Tables de toutes sortes de façons. Tables en Ecran: Tables de Toilette: Tables a Cadrille: Tables de Piquet. Tables pliantes, tapissees dun cote, avec un Damier de Pautre: Tables de nuit, &c. Chaises de Commodite: Bureaur à PAngloise: Autres Bureaux de différens Gouts: Prie-Dien. Encoignures : Tablettes : Ecrans; Tric-Trac; Boetes de Pendules; Porte-Montres; Bidets; Bibliotheques, &c. Le tout fait, ou à faire, dans le Gout & selon Lldee que chacun le de- sire; Et cela en toutes sortes de Bois des Indes, Bois de Violette, Bois de Rose, en Palicendre, Bois satine, Bois d Ebene, de Noper, &c. II vacommode aussi toutes cen sortes d Quraget, S fau le tout de honne soi O a juste Prix. ","02hausrat","01biete","01kauf","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a4,"Lodem zu St. Margrethen: Heinrich Friedrich Obermüller von Pfortzheim im Durlachischen und Jungfrau Sara Iselin von hier. ","","05nachricht","","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a5,"Vergangenen Montag zu Klein Hüningen: Herr Samuel Werensels und Jungfrau Maria Magdalena Strubin, beyde von hier. ","","05nachricht","","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a6,"Gestern bey St. Leonhard: Frau Anna Margreth Stickelberger, Mstr. Emanuel Stickelberger des Metzgers nach Tod hinterlassene Wittib. ","","05nachricht","","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a7,"Verwichenen Samstag im Münster: Frau lnna Gertrud Eglingerin, Herrn Johannes Eglingers des Apotheckers seel. nach Tod hinterlgssene Wittib. ","","05nachricht","","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a8,"Vergangenen Freytag bey St. Theodorn: Frau Elisabeth Marbachin, Mstr. Abraham Egin des Zimmermanns seel. nach Tod hinterlasittib. ","","05nachricht","","0","1754-05-02"
3639e38d-cc2a-5d21-91d8-3b786aaf069a/a9,"Heut 8. Tag in dem Münster : Frau Naria Magdalena Seiler, Mstr. Sebastian Scherben des Herrndieners gewesene eheliche hausfrau. ","","05nachricht","","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a1,"Josepb Eller von Berau aus dem Schwaben-Land gebürtig, ist Vorhabens dieses Fruhjahr und den Sommer durch, das neu-entdeckte und warm hervorguillende, bittere, erofnende und larierende Creutzingische Mineral-Dasser in das Schweitzerland und in hiesige Stadtf zu bringen auf folgenden Fuß. Nemlich daß die Bouteille, welche eine kleine halb Maas haltet in allhiesiger Stadt um 6. ß. zu haben seyn wied, samt einem gedruckten weitlaüffigen Bericht von Krafft und Eigenschaft dieses Wassers, auch wie es gebraucht werden solle; wovon Eremplare à 2. Rappen im Berichthaus und vor Arme gratis zu haben. Dies Wasser kan commod hin und wieder verschickt werden, weilen sich jederzeit 6. Bouteilles in einem 4. eckigten Kästlein verwahrt befinden. Es dienet aber zum Bericht, daß wenn etwann in all-s hiesiger Stadt der Vorrath des Wassers bey dem Herrn wirth bey der Blumen, allwol es zu haben, aufgebraucht seyn wurde, ehe und bevor er mit mehrerm wieder in das Land kommen solte, so wird bey dem Löwen-Wirth im Morgenthal Bernergebiets, allwo er auch seinen Ablaag haben wird, zu erfragen und zu bekommen seyn. Geld und Brief aber können ","03lebensmittel","01biete,04werbung","01kauf","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a10,"10. Bey 4. Jucharten mit Korn, Roggen und Gersten angeblumte Felder samt denen darauf sich befindenden circa 30. mehrentheils schöne grosse Nußbaum auch ein daran stossendes Stucklein mit Kirsch- und Zwetschen-Baümen besetzten Matten auf dem innern Horburg vor St Bläsp-Thor stehet auf billiche Conditiones und etliche Jahre nach einander zu verleihen, und ist sich deßfahls anzumelden bey Herrn Hans Caspar Hauser. ","08immo","01biete","08pacht","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a11,"11. Bey Frau Rathshr. Studerin in der St. Johann - Vorstadt ist schönes Grießmehl in bilzu em ","03lebensmittel","01biete","01kauf","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a12,"12. Im Berichthaus ist zu sehen und in billichem Preis zu haben: Ein schwartzer tüchener Rock. ","01textilien","01biete","01kauf","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a13,"selgebiet gebürtiger Hintersäß, welcher sich niemahlen anders, als durch seine Hand-Arbeit ernehret, hat ein ungefehr 13. jähriges Töchterlein, terlein, welches seit 5. Jahren mit einem erbärmlichen Zustand behaftet ist, und eben durch die darauf gewandten Unkösten seinen Eltern es ","13caritas","02suche","0","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a2,"2. Heute Nachmittag wird in der Eglischen Behausung bey der Linden in der Kleinen Stadt offentlich aufgeruffen und vergantet werden; allerhand Hausrath, Zinn-Oehr- und Kupfergeschirr, Bethwerck und leinen Plunder, und wenn sich Liebhaber eraügnen, auch das Haus selbst, wie auch eines in der neuen Vorstadt n Kauff offe on man billichen und freye lert. woh ","02hausrat,08immo","03ankuendigung","07versteigerung","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a3,"3. Von heut über 14. Tag, als den 16ten May, gel. GOtt, wird die Behausung zum Liechtensteg gegen der Brodtlauben uber mit einer Einfarth auf dem Fischmarckt, einem guten lauffenden Brunnen, einem Sodbrunnen und andern Kommlichkeiten in der Behausung selbsten des Nachmittags um 2. Uhr offentlich aufgeruffen und den Meistbietenden überlassen werden ; bis dahin auch die Herren Liebhabere diese Behausung selbsten zu allen Stunden des Tags in ","08immo","03ankuendigung","07versteigerung","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a4,". Mr. Braillard der Both von Neuenburg macht hiemit kund, daß er auf den 1ten May alhier angekommen und den 3. darauf Nachmit- ","","05nachricht","","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a5,"Ein Freund sucht einen oder etliche Gemeinder zur Holländischen Amsterdammer-Zeitung; man könnte sie einem Liebhaber entweder zum behalten zuletzt, oder nur für einen Tag zur Commünication verschaffen, im Berichthaus ist das meh- ","05drucksachen","02suche","","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a6,"6. Eine gefunde junge Weibspersohn von Mühlhausen, derer Knäblein 8. Wochen alt, offeriert ihre Dienst in einem Ehren-Haus als Sau- ","10arbeitsstelle","02suche","","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a7,"gan e. 7. Signor Jacomo Candiotto von Venedig der sich alhier im Storchen aufhält, thur denen Liebhaberen nochmahlen zu wissen daß er sehr rare und von verschiedenen denen beruhmtesten Meistern verfertigte Gemählde bestehend in allerhand schönen Historien nach der Natur gemahlten Früchten und Blumwerck, Gallerien damit zu zieren, zum verkauffen offerieret, weil er aber Anfangs künftiger Woche zu verreisen gedencket, als haben die Herren Liebhabere sich nicht zu saumen, sich deßhalben bey ihme zu melden ","02hausrat","01biete,03ankuendigung,04werbung","01kauf","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a8,"Im Berichthaus ist das 55. 56. und 57te Stück vom Uebersetzer angelangt und à ß. 1. das Stuck zu saben ","05drucksachen","01biete","01kauf","0","1754-05-02"
558f7328-561a-5fab-b907-7872f2b8f82a/a9,"9. In der Mägdlein-Schul aufm BaarfusserPlatz sind etliche Wägen voll verwährter Bau m billichem Preis zu haben. ","06ding","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a1,"21. Ein noch gutes brauchbares Kutschen-Geschierf von weissem Leder in billichem Preis und ist sich darum anzumelden bey Mstr. Heinrich DaSattler. vid dem ","01textilien","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a10,"30. In der Blau-Esel-Mühle ist eine Grube voll verwährter Bau zu verkauffen. ","06ding","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a11,"1. Ein sauberes und gutes Endten-Rohr, dessen Lauf über 6. Werckschuh lang ist, von Laaaro ina2o im Berichthaus zu erfragen. ","06ding","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a12,"32. Im Berichthaus ist zu erfragen, wo ertra schöne gestickte Mannen-Manchetten zu haben sind. ","01textilien","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a13,"33. Im Berichthaus ist zu sehen und à 8. Ducaten zu haben: Eine Spinethen mit nußbaümenem Holtz und einem schwartz gebeitzten Fuß. Auch ist allda noch von dem so schonen Porcelain. oder blau Perstenne, für dessen Farbe man garantirt, daß sie nicht ausgeht, theils Schnupftucher theils gantze Stucklein zu einem Kleid, auch ein ertra schöner blau und weisser Iuppon in Commißion zu verkauffen. ","01textilien,02hausrat","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a14,"34. Ein Kirchensitz zu St. Leonhard im dritten Stuhl vor denen Bann-Stühlen beym Altar, auch in Mangel eines Kauffers zu verleihen und ist das mehrere im Berichthaus ohne Entzu vernehmen. ","09kirchenstuhl","01biete","01kauf,02miete","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a15,"Ein schönes Bureau oder Schreibtisch von ertra schonem nußbaümernem Maser nebst einer dito schönen Commoden ist wiederum bey Mstr. fohann Jacob Scherer dem Schreiner in bil- ","02hausrat","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a16,"36. Wo schöne junge Canarie-Vögelein zum abrichten zu haben sind, ist im Berichthaus zu ","07tier","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a17,"17. Die Münchische Behausung im Klein Basel gegen der kleinen School über mit dem Feuer-Recht und einem gewölbten Keller und Brunnen, und ist sich im Haus selber zu melden. ","08immo","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a18,"1. Noch gute in Eysen gebundene Stücklein Faß von 20. 15, 12. 8. 6. Saumen, der Liebhaigen. ","06ding","02suche","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a19,"Eine ertra schöne Commode von sauberer Arbeit rm 8. ","02hausrat","02suche","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a2,"22. Guten Kernen à 7. Pfund 10. ß. , wie auch Wicken und Gersten à 5. Pfund der Sack, im ","06ding","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a20,"Ein noch gut und brauchbare Fisch-Bulle, der haber ist im Berichthaus zu erfragen.  ","01textilien","02suche","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a21,"4. Einen noch guten Brennhafen mit einem langen Hals, der Liebhaber ist im Berichthaus zu erfragen. ","02hausrat","02suche","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a22,"1. Die Schäferische Behausung am St. Paulberg von 3. Stuben, Aleckofen, 4. Kammern, zwey Oesterig, Keller und Hoflin mit einem langen Schopf, darum sich in der Behausung selbsten anzumelden; ist auch in billichem Preis ffen. ","08immo","01biete","02miete","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a23,"zu verkau Etliche neumälchige Eselin zum Gebrauch der - Milch-Cur, im Berichthaus zu erfragen. ","07tier","01biete","02miete","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a24,"Ein Mannensitz in St. Leonhards-Kirch, so 3. sehr gut unter dem Graben-Lettner wird gegen einen Revers jährlich à 18. bz. zum ausleyhen offeriert. ","09kirchenstuhl","01biete","02miete","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a25,"1. Vergangenen Samstag ist den St. JohannGraben ab, durch das Spiegelgäßlein biß an Herbrigberg, ein Bogen Papier mit einer numerirten merirten Blumen-Listen verlohren gegangen, und weil er dem Verlierer nützlich; dem Finder aber keinen Dienst thun kan, als hoffet man um so viel eher dessen gütige Zurückgabe gegen einer Discretion, das mehrere ist im Berichthaus gratis zu vernehmen. ","05drucksachen","02suche","04fundsache","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a3,"23. Ein schoner neuer tüchener Falt- oder BaselRock von Drap de Dame und ein sauberer dito vom feinsten Tuch im Berichthaus ohne Enteldt zu erfragen. ","01textilien","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a4,"4. Bey denen Erben Juncker Peters von Eptingen zu Niederhagenthal sind alte und neuel yr billichem Preis zu haben. eine ","03lebensmittel","01biete","01kauf","0","1754-05-02"
8f835965-576c-5c94-87e7-3eb97568f2a5/a5,"Bey Herrn Burckhardt dem Zuckerbeck amt Baumlein sind wiederum schöne Genueser-Ci-f Stück a l.l Rappen en abe ","03lebensmittel","01biete","01kauf","0","1754-05-02"
