id,text,adcontent,adtype,finance,keyword,date
8efc2372-145e-513a-983c-a2260a05ec28/a6,"6. Zwantzig oder mehr Saum guten alten weissen Margräfer Weins überhaubt oder zertheilt um billichen Preiß. ","03lebensmittel","01biete","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a7,"zwantzig Sack Haber, den Sack um 3. Pfund. ","03lebensmittel","01biete","01kauf","03preis","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a8,"8. Eine Parthey Strohwellen, das Stuck um acht Rappen bey Herrn Hagenbach zum rothen Thurn. ","06ding","01biete","01kauf","03preis,04person,05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a9,"9. Das Heugras ab dreyen Tauen Matten, zwischen vor ligend. und pahlen: ","06ding","01biete","01kauf","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a13,". Ein Stücklein Drusen-Brandtenwein. ","03lebensmittel","01biete","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a15,"5. Das bevorstehende Heu ab drey grossen Tauen Matten nechst vor dem St. Johann Thor. ","06ding","01biete","01kauf","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a16,"16. Ein anmuthig und lustiges Stuck Matten vor St. Alban Thor auf dem Göllerd ligend, worauf schöne Bäume von dem besten Obst der Ordnung nach gepflantzet stehen. ","08immo","01biete","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a18,"18. Ein guter Mannenrock nebst einem paar dito osen. ","01textilien","01biete","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a19,"19. Zwey à drey Feuillertes guter alter Burgunderwein, die Feuillette à 2. Louisdor. ","03lebensmittel","01biete","01kauf","03preis","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a21,"2. Ein sauberes Vogel-Barhäußlein samt zugehörigen Anheng-Kesigen. ","06ding","02suche","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a22,"Golii Grammatica Graeca- ","05drucksachen","02suche","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a23,"4. Virgilius Taurmanni. ","05drucksachen","02suche","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a24,"5. Ein Mathematisches Meßtischlein. ","02hausrat,06ding,18uneindeutig","02suche","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a25,"6. Ein oder mehrere recht gute brutende Gluck-Henne so manrecht bezahlen thäte. ","07tier","02suche","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a26,"7. Man verlangt auch ferner zu lkauffen: Ein noch gut- und brauchbares Zinnen- oder Kupffernes Handfaß um billichen Preiß. ","06ding","02suche","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a28,"2. Eine Frau von Aesch offerirt ihre gute Milckgaiß, um billichen Zinß. ","07tier","01biete","02miete","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a29,"3. Drey biß 400. Pfund Geltes sind vogtlicher Weiß um billiches Interesse gegen guter Sicherheit zu haben. ","14finanz","01biete","02miete","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a7,"yn eine allhiesige gute Zuckerbackerey, da etwas zu erlehrnen ist, verlangt man einen Jungen von aussenher, mit one ","10arbeitsstelle","01biete","0","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a13,"11. Wer sich einer Franckfurter, mit 4. Pferdten bespannter Retour-Kutsch bedienen will, beliebe sich in der Crone ","16transport","01biete","0","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a16,"14. Eine Frau, dißmahlen bey Meister N. Gysin dem Huffschmiedt in der Eschemer Vorstatt, auf nechstkünfftige oemmemeter-ry trru etitar eis Bariner in Sternengaßlein wohnhafft, hat eine sonderbäre Wissenschafft, die Flecken aus allerley Gewand und Kleidern zu bringen und verkaufft se die Flecken-Kugelen, wie auch eine gewisse Gattung zweyerley Pomaden , welche den Kopffschmertzen benimmet, und die Haar wachsen machet, alles, ","06ding","01biete","01kauf","04person,05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a18,"erkauffen: 1. Die Königische Bibel in Schweinsleder gebunden und beschlagen, noch zimlich wohl conditionirt. ","05drucksachen","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a19,"2. Eine Parthey von ungefehr 80. Säcken ferndriges Korn, den Sack à 40. Batze ","03lebensmittel","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a20,"3. Grau und weisse oder geschäckte Canarien-Vogel/ von gutem Gesang um billichen Preiß. ","07tier","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a21,"4. Eine noch fast neue Spinnethe, sehr compendios und von guter Resonan2. ","01textilien","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a22,"5. Eine gute lange Schaßflinthe, auf die wilden AntVogel sehr gut und dienlich. ","06ding","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a23,"6. Eine gantz neue wohlgemachte Cassa mittelmäßiger Grosse mit 10 gl n. ","06ding","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a24,"7. Eine Parthey von etlich hundert Strohwellen, das Stuck à 9. Rappen. ","06ding","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a25,"8. Zwey Degen mit silbernen Griffen. ","06ding","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a26,"9. Ein Nußbäumerner Tisch. ","02hausrat","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a27,"10. Vier Paar Dauben, namlich 2. PaarCiprinische und 2. Paar Kropff-Dauben. ","07tier","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a28,"11.Zweylöthige neue teutsche Flinthen, samt dreyeckenden Bajonerren, das Stuck um 4. Gulden. ","06ding","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a29,"12. Zwey weisse Cangrienvögelein beyderley Geschlechtes zum Baaren. ","07tier","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a30,"13. Guter verwährter Bauden Wagen à 9. Batze. ","06ding","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a31,"14. Ein rother Carmesinfarber sammeter Knabenhut mit einer Feder à 27. Batzen. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a32,"15. Zwölff Pfund blau kölschernes Garn à 133. Batzen das Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a33,"16. Fünff Pfund weiß gebauchtes Garn, à 10. ß. das Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a34,"17. Ein feines Indiennernes Weiberkleid, davon der Tschoben mit grünem Taffet ausstafrt, per 7. Pf. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a35,"18. Ein Perlfarb neues seyden-damascirtes ditoper 18. Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a36,"19. Ein dito glattseydenes per 10. Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a37,"20. Ein neu Persiennernes Fürtuch mit einem Krantz per 33. Gulden. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a38,"21. Vier Paar weisse fadene Weiberhandschuh für eine kleine Person, zusammen um 13. fl. ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a39,"22. Ein und ein halb Dotzet Weiberhembder, noch neu, mittelmäßiger Grösse , das Stuck um 19. Batz- ","01textilien","01biete","01kauf","03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a40,"23. Ein schönes Ungarisches Reith-Pferdt. ","07tier","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a41,"24. Eine noch zimlich gute Chaise auf 4. Räderen zu zwey Personen, samt dem Kutschengeschir für zwey Pferdte. ","06ding","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a42,"25. Eine sehr gute Englische Sack-Uhr von zimlicher Grosse. ","06ding","01biete","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a43,"P. S. Ferner wird zu kauffen begehrt: ein Kamin-Gestell 24. Schuh breit, und 4. Schuh hochs in billichem Preiß. ","02hausrat","02suche","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a44,"2. Zwey Canaryvsgel-Weiblein. ","07tier","02suche","01kauf","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a1,"Freurfoht: Faue mit silbernen Galonen besetzte Schabrac ind Pistohlen-Säcklein samt denen Pistohlen geliehen, und weilen man sie seithero niemahlen zu gebrauchen Anlaß gehabt, als ist sie zuruckzu fordern vergessen worden; Dißmahlen aber wäre man derselben wiedrum henöthiget, und ersuchet dahero den Freund selbige ohnbeschwehrt wiedrum an ihre Behörde zu lüffern, mit dem Erbieten, daß wann er solche etwann wiedrum haben und entlehnen wolte, sie seweilen zu seinen Dien. sten stehen sollen. Daferne er aber nicht mehr wissen solte wohin und weme sie gehören (und aus dieser Ursache selbige so lang in Verwahrung behalten; so kan er dißfahls das Eigentliche schon in dem Berichthauß vernemmen. ","06ding","02suche","02miete,04fundsache","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a2,"5. Verwichenen Samstag 8. Tag hat ein Kind auf dem Fischmarckt ein silbernes Schuhrincklein verlohren, so ihme, dem Vernemmen nach von einer unbekandten frevelen Persohn aus dem Schühlin genommen worden; wer solches ersehen hätte, oder sonsten entdecken wurde, olle den Werth des Rinckleins zur Belohnung haben. ","01textilien,06ding","02suche","04fundsache","05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a9,"7. Bey Herrn Simon David in der Fröschgaß sind - und Rockenstrohwellen in b llichem Preiß zu haben. ","03lebensmittel,06ding","01biete","01kauf","04person,05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a2,"2. Das Gras ab ungefehr 2. Tauen Matten, nächst dem Spahlenthor,mit oder ohne Embd und Herbstweyd ;bey weme sich anzumelden, ist ohne Entgelt ","06ding","01biete","01kauf","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a3,"ein Stuck von neun Tauen Matten auf dem mit3 lern Horburg mit den schönsten Obstbäumen von Stein= und Kern-Obst, und Weidstocken besetzt, auch mit der besten Nachtwässerung privilegirt, und in gutem Stand biß dato unterhalten. ","08immo","01biete","01kauf","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a4,". Eilff Jucharten Ackerfeld, auch auf dem mitlern Horburg ligende, davon 7. Jucharten mit allerhand schönen Früchten angeblümt. ","08immo","01biete","01kauf","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a5,"5. Ungefehr 2. Jucharten dito an der Klybeckstraß, mit Wintergersten angesäet; solten sich zu obigen drey Puncten Liebhabere finden, so können sie sich bey Herrn Ott dem Aeltern an der Uthengaß in der mindern Stadt anmelden welcher ihnen die Gutere weisen, und solcher massen mit ihnen handlen wird , daß sie sich über deren Kauff zu erfreuen haben sollen ","08immo","01biete","01kauf","04person,05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a10,"10. Ein Stuck Landes , zwischen dem St. Alban und Eschemer Thor,im besten Feld, bestehend aus Reben, Matten und Garten, einseits neben Meister Sebastian Gut, anderseits neben des Verkäuffers, Herrn Ml. Hemmingers Beyfang; als welcher auch fernere Umstände berichten, und billichen Preiß machen wird. ","08immo","01biete","01kauf","04person,05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a11,"11. Ein Stuck Gut vor dem Riehemer Thor an der Krentzacher Straß, bestehende aus einer Jucharten Ackerfeld, so mit Korn und Wäitzen schön angeblümt ist, und einer halb Jucharten Reben mit einem Häußlein. ","08immo","01biete","01kauf","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a12,"12. Ein Stücklein von dem besten Schlupfferwein de Anno 1724. so entweder beym Saum oder mit einander um billichen Preiß zu haben. ","03lebensmittel","01biete","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a14,"14. Ein viereckichtes Wind-Oefelin mit 2. Windlschern auf einem eisernen Blech mit 4. Füssen stehende,sehr komlich zum Kochen, oder die GlätteisenSteine zu wärmen ꝛc. ","02hausrat","01biete","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a17,"17. Ungefehr ein Wagen vortreffliches ferndriges Heu auch so viel Embd an einem der besten Orthen gewachsen, so man überhaubt oder zertheilt, den Centnersamt dem Führlohn um 10. Batzen, ohne den Führlohn aberum 9. Batzen geben thäte; man müßte sich aber ohnverweilt darum anmelden. ","06ding,16transport","01biete","01kauf","03preis","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a20,"Ein noch wohl conditionirter zimlich grosser Brufstein, dene man in einen Hoof-für das Geflügel/setzen wolte, kan aber nicht langen Anstand leyde ","02hausrat","02suche","01kauf","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a27,"Ein grosser Keller samt dem Gelieger, und wo beliebig einigen Stücklein Faß, hinder Rümmelins Mühl, ist auf bevorstehende Johanni ","08immo","01biete","02miete","05ort","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a30,"Gestern Morgen hat eine arme Dienstmagb ein einfachtes guldenes Kettelin gefunden, und ist urbiethig solches wiederum an seine Behörde zu geben; wer Ansprach daran hat kan in dem Berichthauß vernehmen wo selbiges zu entheben sey. ","04schmuck","01biete","04fundsache","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a31,"2. Vor ungefehr 14. Tagen hat jemand eine viereckichte Taback-Büchs von Oliven-Holtz, mit einer silbernen Charnire verlohren, um deren Erstattung ein Trinckgelt offerirt wird. ","06ding","02suche","04fundsache","0","1734-05-18"
8efc2372-145e-513a-983c-a2260a05ec28/a32,"3. Vor ungefehr 4. Wochen ist in hiesiger Stadt ein Pack verlohren gegangen, worinen gegen 500. Dotz. Erystallene Hembder-Knöpfflein, und sogenandte Crystallene Mandlen zu Leuchteren, ingleichem ein Stuck ungeolaicktes Tuch von 100. und etliche 40. Ehlen befindlich gewesen; Wer dasserbe gefunden oder entdecken wurde, wolle sich in dem Adresse-Contor anmelden, und versichert seyn, daß man darfur wohl erkantlich seyn wird. ","01textilien","02suche","04fundsache","05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a3,"1. Man verlangt ein reputirliches Losament oder gantze Behausung in St. Peters Gemeind, es seyen der Spa len-St. Johann- oder neüen Vorstatt, oder sonst an einem angenehmen Orthum den Zinß zu bestehen, und gleich oder so eten. ","08immo","02suche","02miete","05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a4,"2. In dem Bischoffischen Buchladen ist zu finden: Schmuckers J. H. erster Auffsat guldener Apffel in silbernen Schalen, bestehende aus IVIII. auserlesenen Predigten, auf alle hohe Fest. Tage des gantzen Jahrs, 4to. Zürich 1734. Item: Herrn Doct. Hallers Versuch Schweitzerischer Gedichten, zweyte vielvermehrte und veränderte Aufla ge, mit zweyen saubern Kupffern, Bern 1734. Item: EugenFrancisei Hertzogs von Savoyen jegreicher Feldzug wider die Türcken, nebst einer Ode auf dessen üne standene Kranckheit,entworffen durch D. J. 9. Pietsch, Sr. Könfol. Majest. in Preussen Hofrath und reib Medicum, und Professorem ordinarium der Poesie zu Königlberg, 8v0. Stuck a 6. xr. ","05drucksachen","01biete","01kauf","03preis,05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a5,"Bey Herrn Remigio Fäsch an der Gerbergaß sind einige Stuck Schweitzer Indienne, Stuckweiß in billichem Preiß en. ","01textilien","01biete","01kauf","04person,05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a6,"4. Nechstkünfftigen Donnerstag gedencken die Herren Stachelschüten aufSt. Peters Plat mit dem gewohnlichen Schiessen den Anfang zu machen, welches hiemit nachrichtlich icir ","0","03ankuendigung","0","05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a8,"6. Die gestrige, von allerhand kostbaren seydenen Zeugen und Wollwaaren angefangene Ganth auf E. E. Zunfft zu Weinleuthen wird diese gantze Woche hindurch continuirt und thet werden. ","01textilien","03ankuendigung","07versteigerung","05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a10,"3. Meister Heinrich Breitenstein der Ziegler vor dem Riehemer Thor wird künfftigen Donnerstag seinen Kalchofen auslähren; wer etwas von Kalch benöth get, beliebe sich bey ihzumelden. ","06ding","01biete","01kauf","04person,05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a11,"9. Man thäte gerne einen der besten Weibersitzen in der Kirchen zu St. Peter, gegen einem in dem Münster, auf einen Revers auf gewisse Jahre verleyhen. ","09kirchenstuhl","01biete","02miete,03tausch","05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a12,"10. Im Berichthauß ist zu haben, Der nunmehro in der neuen Welt vergnügt und ohne Heimwehe ledende Schweitzer: oder, kurgze und eigentliche Beschreibung des gegenwerrigen Zustandes der Könlol. Englischen Propintz Carolina, das Stuck à 2. Batzen. Item: Des Durchleuchtigen ","05drucksachen","01biete","01kauf","01berichthaus,03preis","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a14,"12. In Meister Jacob Köllners des Schuhmachers Hauß hinder der Crone ist ein Hobelbanck samt allerhand Hö deln und Schreiner-Werckleug, auch ein Schraubstock, Feylderes zu verkauffen. ","06ding","01biete","01kauf","04person,05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a15,"13. Vergangene Woche hat jemand einem Bauren, einen jungen; nicht gar halbjährigen- gantz braunen hochbeinigen Budelhund weiblicher Art, abgekauffet; weilen man aber muthmasset,es seye selbiger entwendet worden als wird solches hierdurch zu dem End wissend gemachet, damit sich solchesfahls ","07tier","01biete","04fundsache","0","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a17,"5. Meister Theophilus Freüler , dißmahlen in der Eschemer Vorstadt bey Herrn Hans Georg Rodler wohnhafft, hat eine sonderbahre Wissenschafft den Flachs und Reisten, durch das Oechlen zu subtilisiren, daß um so viel feinere Gespunst daraus verfertigt werden kan, werseiner Diensten benöthiget, beliebe sich oh ihme anzumelden. ","0","04werbung","01kauf","04person,05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a45,"P. S. Vergangene Woche ist von der weissen Gaß biß zum Eschemer Schwibogen einnecketes Schaaff verlohren gegangen; wer solches in Verwahrung genommen, beliebe es geseine Behörde zu lüffern. ","07tier","02suche","04fundsache","05ort","1734-05-18"
dadccec6-363b-55b5-97d3-ebbb7893d355/a46,"2. Es befinden sich hier zwo Jungfrauen, derer die einte von Welschneüenburg, mit Namen Plantier, von einem guten Hauß daselbst, welche von hier junge Töchtern an ihre Kost und Underweisung um ein ehrliches Kost-und Lehrgeltsuchetzsie führet ihr Haußwesen mit ihrer Frau Mutter und zwo Jungfern Schwestern. Die andere aber sonsten von einem bekandten Orth der Schweit, gleichfahls von gutem Hauß, welch nebst der Teutschen auch der Frantzösischen Sprach kundig offerirt ihre Dienste honetten Ehrenleuthen, als eine Haußhalterin oder Beschliesserin wie auch Kinder und besonders Töchtern zu erziehen, und dieselben im Frantzösischen und hübschen Arbeiten zu underweisen; beede aber verlangten in 8. oderjedoch 14. Tagen Bescheid zu erhalten; das Mehrere kan man im Berichthauß erfahren. ","08immo,10arbeitsstelle,11kost,18uneindeutig","02suche","0","0","1734-05-18"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a2,"2. Ein grosser Nußbäumerner Waaren-Kasten mit 4. Theilen. ","02hausrat","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a3,"3. Reisten und Zöcken geblaicktes Tuch, wie auch Kölsch. ","01textilien","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a6,"6. Ein komlich Vogel-Paarhäußlein , in billichem Preiß. ","06ding","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a8,"8. Ein schwartzer tüchener Mantel mit Taffet ausstaffirt. ","01textilien","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a9,"9. Das Heu- und Embd-Gras ab einer TauenMatte. ","06ding","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a10,"10. Sechs Säck Haber überhaubt. ","03lebensmittel","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a12,"12. Zwantzig oder mehr Saum guten alten weissen Margräfer Weins überhaubt oder zertheilt um billichen Preiß. ","03lebensmittel","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a13,"13. Zwantzig Sack Haber, den Sack um 3. Pfund. ","03lebensmittel","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a15,"5. Das Heugras abdreyen Tauen Matten, zwischen St. Johann und Spahlen Thor ligend. ","06ding","01biete","01kauf","05ort","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a17,"17. Eine Parthey von ungefehr 80. Säcken ferndriges Korn, den Sack à 40. Batzen. ","03lebensmittel","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a18,"18. Grau und weisse oder geschackte Canarien-Vögel, von gutem Gesang um billichen Preiß. ","07tier","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a19,"19. Eine noch fast neue Spinnethe, sehr compendios und von guter Resonana. ","01textilien","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a20,"20. Zwey weisse Cangrienvögelein beyderley Geschlechtes zum Baa ren. ","07tier","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a21,"21. Ein rother Carmesinfarber sammeter Knabenhut mmit einer Feder à 27. Batzen. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a22,"22. Zwolff Pfund blau kölschernes Garn à 133. Batzen das Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a23,"23. Funff Pfundweiß gebauchtes Garn, à 10. ß. das Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a24,"24. Ein feines Indiennernes Weiberkleid, davon der Tschoben mit grünem Taffet ausstafirt, per7. Pf. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a25,"5. Ein Perlfarb neues seyden-damascirtes dito per 18. Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a26,"26. Ein dito glattseydenes per 10. Pfund. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a27,"27. Ein neu Persiennernes Fürtuch mit einem Krantz per 33. Gulden. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a28,"28. Vier Paar weisse fadene Weiberhandschuh für eine kleine Person, zusammen um 13. fl. ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a29,"29. Ein und ein halb Dotzet Weiberhembder, noch neu, mittelmäßiger Grösse, das Stuck um 19. Ba ","01textilien","01biete","01kauf","03preis","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a30,"30. Eine noch zimlich gute Chaise auf 4. Räderen zu zwey Personen, samt dem Kutschengeschir für zwey Pferdie. ","06ding","01biete","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a31,"Samtliche Hinckende Botts Kalenders von ihero. ","05drucksachen","02suche","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a33,"Ein Gerw-oder Färbhauß, in der mindern Stadt 3. am Teuch. ","08immo","02suche","01kauf","05ort","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a35,". Virgilius Tautmanni- ","05drucksachen","02suche","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a36,"6. Ein Kamin-Gestell 23. Schuh breit, und 4 Schuh hoch in billichem Preiß. ","02hausrat","02suche","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a37,"7. Man verlangt auch ferner zu kauffen: Ein noch gut- und brauchbares Zinnen- oder Kupffernes Handfaß um billichen Preiß. ","06ding","02suche","01kauf","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a39,"Ein guter Mannensitz in der Münsterkirch. 2. ","09kirchenstuhl","01biete","02miete","05ort","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a41,". Vor circa acht Tagen sind aus einem Hauß entwendet worden; Zwen 6. pfündige, ein 5. pfündiger und ein 3. pfündiger eiserner Gewichtstein; wer solche entdecken oder zur Hand bringen wird , solle sich einer Recompenz versichert tn ","06ding","02suche","04fundsache","0","1734-05-25"
e39703c4-fded-5daf-8aa3-cff94e349b74/a19,"6. Ein Baursmann von Bettwiler dißseits Fliehen, hat ein kleines Stöcklein gute ferndriges Heu, welches er um rer ","06ding","01biete","01kauf","05ort","1734-05-25"
e39703c4-fded-5daf-8aa3-cff94e349b74/a20,"7. Es könte ein junger Mensch mit billichem Lehrgelt in eine gute Toilerie oder Leinwath-Handlung in Geuff ge- ","10arbeitsstelle","01biete","0","0","1734-05-25"
e39703c4-fded-5daf-8aa3-cff94e349b74/a23,"10. Bey Herrn Joh. Jacob Scherer zum Maulbaum ist extra guter Burgunderwein in Feuilletren, um billi- ","03lebensmittel","01biete","01kauf","04person,05ort","1734-05-25"
e39703c4-fded-5daf-8aa3-cff94e349b74/a25,"2. Man verlangt ein Federbeth oder Matratze zu ","01textilien,02hausrat","02suche","02miete","0","1734-05-25"
820efe9f-7143-5dc4-92cb-5ba2301e3caa/a14,"14. Eine Parthey Strohwellen, das Stuck um acht Rappen, bey Herrn Hagenbach zum rothen Thurn. ","06ding","01biete","01kauf","04person,05ort","1734-05-25"
