id,text,date,isheader,noadvert,page,readingorder
58835f30-797d-5182-97e9-2da85a88f718/t1,"<p>In Emanuel Thurneysens Buchhandilung allhier sind nebst andern neuen Büchern folgende zu haben:</p>","1794-04-10","1","","176","1"
58835f30-797d-5182-97e9-2da85a88f718/t2,"<p>Ecole diu monde objectif, ou Representation succinte de dirers objets de a nature, en frang. ital. angl.  espagnol, par Teucher. 4. 792. f. 1. 48 xr. Anti-Tyvographus; Widerlegung der. Mey- nung, daß der Borkenkäfer an der Trpck- niß der füchterner Waldungen schuld sey. 8. 793. 54 kr. ylloge Opusculorum xeter. Poticorum c0l- legit  Not. adspersit . G. Reichiardius. 8. 793. 45 xr. Plichten und Regeln eines Husaren-Offiziers und seiner Subalternen, nebst Anwelsung ihrer Uebungen. 8. 793. 12kr. Anweisung, wie man ohne grossen Geldauf- wand neue Ritter- und Baurengüter anle- gen und vermehren könne 8. 793. fl. 1. 20 kr. Schriften (vermischte von dem Verfasser des heimlichen Gerichts. 2 Thl. 8. 793. fß. 4. Kreuz- und Ouerzüge des Ritters A bis Z. - Thl. 8. 793. fl. 6. 36 kr. Ramsay, Geschichte der Amerikanischen Re- volntion. 2 Thl. 8. 794. fl. 4. 36 kr. Rudolph on Werdenberg, eine Rittergeschich- te aus den Revolutions-Zeiten Helvetiens , mit Kyf. 8. 793. fl. 3. Friedens-Präliminarien, herausgegeben von dem Verfasser des peinlichen Gerichts. 4 Stück. 8. 78. fl. 2. 54 kr. Lefsings Leben, nebst Nachlasse seiner übrigen Schriften. 1ter Thl. 8. 793. . 2. 40 kn. Moores Taschenbuch während eines Aufent halts in Frankreich 1792. uter Thl. 8. 794. fl. 1. 40 kr. Reisen (Arthur Joungo) durch Frankreich und Italien. rie Thl. g. 8. 383. f. 3.</p>","1794-04-10","","","176","2"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t0,"<p>Es wird zum Verkauf angetragen:</p>","1794-04-17","1","","177","0"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t1,"<p>1. Zum Eisenhuth ist wieder von dem guten Mocca-Caffee, das I. à 12 Batzen, nebst weissem Langenthaler-Tuch zu verschiedenen Preisen in Commißion zu haben.</p>","1794-04-17","","","177","1"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t2,"<p>2. Ertra schöne süsse Aepfel- und Birren- schnitz, Sesterweis.</p>","1794-04-17","","","177","2"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t3,"<p>3. Eine schöne zweyschläfrige nußbaumene Bettlade, samt ganz aufgerüstetem Bett- werk, zu verkaufen oder zu verleihen.</p>","1794-04-17","","","177","3"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t4,"<p>4. In klein Basel an der Udengaß neben dem Geißhof ist aller Sorten glatter weisser und gefarbter gestickter Mousselin, gestickte Hau- ben und Manschetten, seidene und halbsei- dene Vesten, wie auch rystenes Tuch, alles um billigen Preis in Commißion zu haben.</p>","1794-04-17","","","177","4"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t5,"<p>5. Bey Hrn. Jakob Geymüller an der un- tern Freyenstraß ist frisch angelangt und in billigen Preisen zu haben: Frische Genue- ser-Feigen, Rosinen und Weinbere, äch- ter Luzerne-Saamen, à 52 Rappen das Pfund, schöner englischer Raffinade-Zucker, à 13 Batzen das Pfund, unterschiedliche Sorten Rauchtaback, in Päcklein und of- fen, Chocolade f. mit Zimmet und ohne Zucker, dito ordinäre bittere, und in we- nig Tggen f. mit Vanille und Zucker, und ordinäre füsse.</p>","1794-04-17","","","177","5"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t6,"<p>6. Bey Mstr. Joh. Jakob Hen an der vor- dern Steinen sind rechte gute Spanferkel zu haben.</p>","1794-04-17","","","177","6"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t7,"<p>7. Circa 100 Maas ertra gutes starkes Kirsch- wasser, à 24 Batzen die Maas; wenn et- was zusammen genommen wird, noch et- was wohlfeiler.</p>","1794-04-17","","","177","7"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t9,"<p>8. Beym Hirt an der Thorsteinen ist zu er- fahren, wo eine neumelchige junge Geiß um billigen Preis zu haben ist.</p>","1794-04-17","","","177","9"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t10,"<p>9. Bey Endsunterzeichnetem ist in Commis- son zu haben: Englisch Imperial-Poudre, oder die ächte englische Schwärze für Schu- he, Stiefel und Pferdgeschirr, das ganze Päcklein à 42, und das halbe dito à 22 kr. nebst der Beschreibung des Gebrauchs. Dieses Pulver ist nicht nur wegen seiner Aechtheit und Güte vorzüglich zu empfeh- len, sondern auch wegen der Ersparung, indeme ein Paguet für ein ganzes Jahr hinreichend ist. Jakob Geymiüller an der untern Freyenstraß.</p>","1794-04-17","","","177","10"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t11,"<p>10. Zwey Mopperhündlein, ein Männlein und ein Weiblein, zusammen oder einzeln, um billigen Preis.</p>","1794-04-17","","","177","11"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t12,"<p>11. Eine zweyspännige Chaise à souflet, so viel als neu, ertra gut von Leder, und in- wendig sauber garnirt, zu 6 Personen ge- deckt, auch noch ein Vorsitz ohne den Bock für den Kutscher; die Chaise auch breit und lang, daß man recht commod und sanft darinn sitzt; aus Mangel Platzes.</p>","1794-04-17","","","177","12"
a327bd09-be59-5b36-ae6e-60b61ffb0c78/t13,"<p>12. Bey Hrn. Bolli, Buchbinder auf dem Kornmarkt, ist zu haben: Ein Wort fürs Vaterland, zwo Predigten, gesprochen im Tempel am ausserordentlichen Bernerschen Bußtage den 16ten Merz 1794. 12 kr. Schnels Baterlands-Lied vom 4ten Oet. 1793. 4 kr. Langhans von den Krankhe. ten der Weltleute in Frankreich und der Schwein, 794. 48 kr. Mouvelle Grammai- re allemande, methnodique  raisonnée, composee fur le moddle de Ms. Iunclter E Cottsehe, 794. fl. 1. 12 xr. Der Kin- derfrennd, eine Wochenschrift, mit Kyf. in 12 Theilen. fl. 6. Brtefwechsel der Fa- milie des Kinderfr eunds, mit Kpf. in 12 Thetlen, 793. ß. 8. Anfangsgründe zur Erkenntniß der Erdr, des Menschen und der Natnr, von Billaume, 5 Thle. 793. l. 4. 40 kr. Rafs Geographte für Kin- der, 3 Thle. 791. f. 2. 4o kr.</p>","1794-04-17","","","177","13"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t1,"<p>13. Bey Hra. Wilhelm Haas, dem Sohne auf dem Leonhardsgraben, sind zu haben: Sammlung malerisch gezeichneter und nach der Natur gemalter Blumen, Blüthen und Früchte, für Freunde und Freundinnen der schönen Künste, von Carl Lang, erstes Heft. fl. 3. Erereierbüchlein für Stadt und Landschaft Basel, in 8. gebunden mit einer blanen Decke. 12 kr. Ein Wort zu seiner Zeit uber Verläumdungen, ein Ouartblatt mit Einfassung auf fein groß Median- Papier. 4 kr.</p>","1794-04-17","","","178","1"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t2,"<p>14. Bey Hrn. Scholer, Buchbinder auf der Rheinbruck, ist zu haben: Beschreibung des vortrefflich als heilsamen Rappoltsauer- Gesundhettsbrunnen nach seinen Eigen- schaften und Würkungen. Langensteinda. ches Trink- und Baadwassers vortrefflichen mineralischen Würkungen und Nutzen.</p>","1794-04-17","","","178","2"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t3,"<p>15. Bey Hrn. Joh. Jakob Freyler an der Schneidergaß sind folgende Waaren frisch angelangt und um billige Preise zu haben: Aller Sorten weisse und gefarbte, gestrickte und andere ertra schöne wollene und baum- wollene englische Strümpfe, grosfe und kleine Laidstrümpfe, schöne englische Hand- schuhe für Frauenzimmer, mit und ohne Kupferdruck; halbseidene Gilets, Serge de Bery, Nanguin, Sammet-Gilets, ertra gute englische Streichleder für Federmesser und Lancetten, nebst andern Waaren.</p>","1794-04-17","","","178","3"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t4,"<p>16. In der Serintschen Buchhandlnng ist zu aben: Es ist hohe Zeitt ein Wort an Euroya, besonders an Deutschland, 794. 20 kr. Paulizky Anleltnng für Landleute zu einer vernünftigen Gefundheitspfege ic. 8. 793. fl. 1. 30 kr. Tulma, kragment dun ouvrage, par Mlad. de Stael, 8. 794. 8 xr. Paulin, on les aventures dn Comte de Walter,  vol. 12. uvec fig. f. 1. 28 xr. Melanie, on la religieuse, drame, fuivie des muses rivales, du Dithyrambe W. ronné cc. par M. de la Harpe, belle edit. petit in 12. f. 1. 45 xr. Le Tuteur pla- tonigue, traduit de 1anglois, 2 vol. in 12. fl. 1. 40 xr. Mlemoires secrets de Ma. de Tencin, par Ibbe Bartelemi, 2 vol. g. br. f. 1. 48 xr.</p>","1794-04-17","","","178","4"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t6,"<p>17. Bey Hrn. Joh. Jat. Flick, Buchhänd- ler auf dem Fischmarkt, ist zu haben: Salis Lied der Ermunterung, zum Clavier und zu 4 Singstimmen gesetzt von Sulzer, fol. 794. 30 kr. Heinze Gedichte, 794. l. 1.</p>","1794-04-17","","","178","6"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t7,"<p>18. Bey Frau Vren neben der St. Peters- Schanz sind schöne Rüb- und Fruhtöhl- Setzling, wie auch gute Geißmilch zu ha- ben.</p>","1794-04-17","","","178","7"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t8,"<p>19. Bey Hrn. Lukas Stickelberger in der Ae- schemervorstadt sind 10 bis 12 Centner Hen um billigen Preis zu haben.</p>","1794-04-17","","","178","8"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t9,"<p>20. Ein steinernes Kelerloch, samt eisernem</p>","1794-04-17","","","178","9"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t10,"<p>Gitter dazu. 21. Bey Hrn. Joh. Jakob Bärry im Kut- telgäßlein ist aller Sorten weisser gestickter Mousselin, Stücklein- und Stabweis, fei- ner Oualität und nach neuestem Gusto, zu billigen Preisen zu haben.</p>","1794-04-17","","","178","10"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t11,"<p>22. Harter holländischer Meliäzucker in gan- zen Brodten von5 à 6 I. das Brod, à 12 Batzen das Pfund, Stockweis; beym Schlegel am Bäumlein.</p>","1794-04-17","","","178","11"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t12,"<p>23. 30 à 36 Saum guter alter Breisgauer- wein, a 32 I. der Saum, sammethaft zu verkaufen.</p>","1794-04-17","","","178","12"
97bdd9ea-e8ad-5f76-a611-92a777e1ff39/t13,"<p>24. Im Bischoffischen Buchladen sind folgen- de wohlconditionirte Bücher zu haben: Hübners Staats-und Zeitungs-Lericon, mit Kyf. 8. 783. l. 2. 24 kr. Christian von Mecheis K. K. Bildergallerie in Wien, mit Kpf. 8. 783. fl. 2. Hagedorns Wer- e, 3 Thle. mit Vignetten, Original-Ans- gabe, 8. x5. . 2. Klopstocks Herman- schlacht, 4. 76g. 30 kr. Sorglo Anwei- sung zum General-Baß,3 Thle. mit 98 Kyf. ß. 2. Veneroni italiänisch- franzö- isch und deutsche Grammatit, 8. 755. 48 kr. Sturms Unterhaltungen mit Goit in den Morgenftunden auf jeden Tag des Jahrs, 2 Thle. 8. 777. fl. 1. 20 kr. Thiedens Unterhaltungen mit Gott in den Abend- sunden, 2 Thle. 8. 778. fl. 1. 20kr. Porsts göttliche Führung der Seelen auf dem We- ge zur seligen Ewigkeit, 4. Hale 755. ß. Haugs Christ am Sabbath,3 Thle. 8. 763. fl. 1. 20 fr. M8. Die 2 letztern sind in schwarzem Corduan mit vergoldtem Schnitt gebunden.</p>","1794-04-17","","","178","13"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t1,"<p>25. Frisches Selteser-Wasser, italänischer Branntenwein, à 13 Batzen die Maas, schöne Zitronen, Zitronat und Pomme- ranzen-Schaalen, neuer Esparcetten- und breiter Kleesaamen, Ulmergerste, à 17, 20, 22 und 25 Rappen das Pfund, wann 5 7. zusammen genommen werden; auch ei- ne Parthey Sack-Zwilch, sammethaft à 17 kr. die Ele; in Commißion bey Hrn. Gebrüdern Otto in der kleinen Stadt zu haben.</p>","1794-04-17","","","179","1"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t2,"<p>26. Im Berichthaus in St. Gallen ist zu er- fragen: Eine sehr begueme Reise-Chaise à brancard, in beßtem Stand, mit engli- schen Federn, der Kasten hat3; grofse Gla- tes, und ist zu zwey, und auch nach Be- lieben mit einem Vordersitz zu 4 Personen eingerichtet, samt einer Vache und Geschirr für ein Pferd; auch sind die zwey ertra starken Räder daran, die in kupferven Bo- ten laufen, fast neu; um billigen Preis.</p>","1794-04-17","","","179","2"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t3,"<p>27. Ends dieser Woche erwartet Hr. Abra- ham Früh an der Freyenstraß ganz frische Lieferungen an Selteser- Fachinger- und Schwalbacher-Wasser, und dann gegen An- fang Monats May die frischen Pyrmon- ter- Spaa-Buisfanger-Wasser c. Er bit- tet um geneigten Zuspruch, unter Vers- cherung beßter Bedienung.</p>","1794-04-17","","","179","3"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t4,"<p>18. Bey Frau Streckeisen zum St. Andreas an der Thorsteinen snd von den beßten Sorten Sezlingen zu haben, als Blum- und Rübtöhl, weisser Kabis, Früh- it- tel- und Spatköhl.</p>","1794-04-17","","","179","4"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t6,"<p>29. Ein sülberner Degen, und ein Psalmbuch mit silbernen Schlossen, die Ecken mit Sil- ber beschlagen.</p>","1794-04-17","","","179","6"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t7,"<p>30. Ein sauberes carmelitfarbes Kleld, Rock, Veste und Hosen, für eine mitelmäßige Person.</p>","1794-04-17","","","179","7"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t8,"<p>31. Eine wohleconditionirte Zwirnmühle, ans Mangel Platzes.</p>","1794-04-17","","","179","8"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t9,"<p>32. Bey Hrn. Joh. Jakob Freyler an der Schneidergaß sind sehr schone neue Sor- ten grosse und kleine hölgerne und andere Spielsachen für Kinder angelangt und zu haben, wie auch von der allerfeinsten Sor- te Siegellack, Pfnund- und Stangenweis; seine englische Scheerlein, Federmesser und Sackmesser, Portefeuille und Etuis, ganz grosse runde Tabatieren, Domino-Spiel, und andere Ouineailleriewaaren; wie auch feines Post- und ander Papier, Puder- Schachteln, Kartendeckel, grofse und klelne Schreibbücher, Grammaires und andere Bücher.</p>","1794-04-17","","","179","9"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t10,"<p>33. In der Schweighauserischen Buchhand- lung allhier ist zu haben: Vorlesungen über die Kraftlehre, oder Unterricht für junge Leute über die Kräfte in der Natur, ihre Wirkungen und Werke, 8. Basel 794. 20 kr. Es ist hohe Zeitt ein Wort an Europa, besonders an Deutschland, 8. 794. 20 kr. Hupfaner Druckstücke aus dem 15ten Jahrhundert, welche sich in der Bib- liothek des regulirten Ehorstiftes Beuerberg befinden, mit 23 Holzschniten, 8. 794. fV. 2.</p>","1794-04-17","","","179","10"
fbe461a9-bdbd-5b0f-96c8-73c9582f57ca/t11,"<p>34. Bey Hrn. J. Fatob Flick, Buchhänd- ler auf dem Fischmarkt, ist zu haben: Hrn. Pfarer Grynäus Communionbuch frommer Christen, die sich des hel. Abend- mahls bedienen wollen, zur stillen Unter- haltung gewiedmet, nebst angefügter An- dachtsübung für junge Christen, die das erstemal zum heil. Abendmahl gehen wol- len, 8. 790. in Leder gebunden 30 kr. Josephe in Frankfurt unb Mainz während ber franzöfischen Invasion, ein komischer Roman, 8. 7v4. ß. 1. 1 in. Archenholz Annalen der beritsschen Geschichte des Jahrs 1792 ter Bd. 8. 794. 42 kr. Mathilde von Altensten, oder die Bären- höle, ein Rltter-Schausplel, 794. 30 kr. Recueil des phraseg sentences  prover.- bes krancais les plus choisig  usites, 8. 794. 20 xr. Druckstücke aus dem 15ten Jahrhundert in der Kloster-Bibliothek zu Beuerburg, herausgegeben von Hupfauer, mit Holzschnitten, 8. 794. fl. 2.</p>","1794-04-17","","","179","11"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t1,"<p>35. Bey Hrn. Joh. Jakob Freyler an der Schneidergaß sind folgende Bücher gut ge- bunden zu haben: Hübners biblische Histo. rien, mit sehr schönen Kupfern. Dito oh. ne Kupfer, auf weiß Papier. Das neue Testament. Schmoltens himmlisches Ver. gnngen. Zolikofers Gebetbuch. Arndis wahres Christenthum. Morgen-und Abend- gebeter von Hrn. Pfarrer B. Paßions. geschichte samt dem Paßilonsgesang. Blu- mengärtlein. Festagsbüchlein. Samm- lung von Schweizerliedern. Göz von Ber- lichingen, und Clapigo, beyde beysammen. Wielands kleinere Werke; nebst andern Bü- chern.</p>","1794-04-17","","","180","1"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t2,"<p>36. Ein braunes tüchenes Mannskleid samt seidenem Kamisol, auch weisse Sommer- Brustücher und schwarze Hosen sind in Com- mißion bey Hrn. Niklaus Murbach an de Streitgaß zu haben.</p>","1794-04-17","","","180","2"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t3,"<p>37. Zum Sodeck am Bäumlein sind wieder frische St. Galler. Würste und Schübling, wie auch von den grossen Geißkäsen un bitigen Preis zu haben.</p>","1794-04-17","","","180","3"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t4,"<p>38. Ohngefehr 60 Wellen Stroh.</p>","1794-04-17","","","180","4"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t5,"<p>39. Bey Mstr. Jakob Wohnsiedel, dem Grie- ser an der obern Gerbergaß, ist schönes Reiß-Mehl um billigen Preis zu haben.</p>","1794-04-17","","","180","5"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t6,"<p>40. Neben Hrn. Grüninger, dem Weißbeck nahe beym Aeschemerthor, sind Früh- Blum- und Rübtöhl-Setzling zu haben.</p>","1794-04-17","","","180","6"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t7,"<p>41. In der Serinischen Buchhandlung sind folgende Bücher in klein Format mit schö- nen Kupfern um beygesetzte äusserst wohl- feile Prelse zu haben: Telie duns le desert, par Mad P. 4 vol. br. f. 2. 40 xr. Du contrat social, par Rousseau. 30 xr. Emi- le, ou de Psducation par le meme, 4. vol. f. 2. 50 xr. Fables Re contes de Tafontai- ne, 4 vol. fl. 3. Lettres à Emilie sur là mthnologie, 4 vol. f. 1. 54 xr. Les nuits d Voung, tracuit par Letourneur, 4 vol. f. 2. 4o xr. Letres dHelotse   beilard, 2 vol. fl. 1. 12 xr. erusalem deliore, par Tasse, 2 vol. f. 1. 30 xr. Poesies de Saphno. 30 xr. Les jardins, poeme par Dlille. 30 xr. Les liaisons dangereuses, 4 vol. fl. 2. 32 xr. PAnnée galante. 24 xr. Tf  Pauline, ou le tombeau au pied dn Mlont-Jura, par Hlan- chard, 2 vol. f. 1. 12 xr. Passions du jeune MWerthner. 32 xr. Les sacrinices de amour, par Dorat, 2 vol. f. r. 12 xr. löye de la nature, par Beaurieu, 3. vol. fl. 1. 30 xr. Le fau raviseur, ou carava- nes galantes du chnevalier dhbeville, 2 vol. fl. 1. Monveau manuel militaire, ou demonstration limple des tems de Pexer- cice, suivi du guide de Poficier en cam- pagne cc. avec 2 grmndes planchnes. 36 xr.</p>","1794-04-17","","","180","7"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t9,"<p>42. Eine noch wohlconditionirte Kutsche zu 4 Plätzen.</p>","1794-04-17","","","180","9"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t10,"<p>43. Bey Frau Frey auf der St. Peters- Schanz ist ein Stöcklein Kühbau von ein paar Fuder an der Lottergaß liegend zu verkaufen.</p>","1794-04-17","","","180","10"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t11,"<p>4. Etliche hundert Strohwellen.</p>","1794-04-17","","","180","11"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t12,"<p>45. Ein Stöcklein ohnberegnetes ertra gutes Heu, aus Mangel Platzes um billigen Preis.</p>","1794-04-17","","","180","12"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t13,"<p>46. Ertra gutes Sauerkraut, der Centner à 2 Nenethaler.</p>","1794-04-17","","","180","13"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t14,"<p>47. Im Bischoffischen Buchladen sind folgen- de vortreffliche Paßions-Betrachtungen zu haben: Kyburzens, mit Kyf. gr. 8. Schreib- papier. fl. 1. 20 fkr. Dito Druckppr. fl. 1. Rambachs, gr. 8. mit Kpf. in Leder und Schloß. fl. 2. Dörings, geb. 40kr. Lo- renzens. 18 kr. Sodann Kellers Predig- ten auf alle Sonn- und Festage des Jahrs über freygewählte Terte, 1ter Thl. 8. Tü- bingen 794. 32 kr.</p>","1794-04-17","","","180","14"
c3b28fb3-ec78-591d-8e54-9d9241bd0f49/t15,"<p>48. Bey Frau Bossardt an der Gerbergaß sind nebst ihren schon bekannten Waaren frisch angelangt: Ertra schöner Mousselin, Herren- und Frauen-Halstücher, in Far- ben gestickt, und dito ganz weisse; Choeo- lade mit und ohne Zucker, Ligueur, Zahn- pulver, und ein schon lange gepruftes Heil- und Vorbauungs-Mittel für Pferde und Hornvieh.</p>","1794-04-17","","","180","15"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t1,"<p>49. In Berichthaus ist in Commißion zu haben: Ein ertra feines ganz neues zim- metfarbes Kleid, Rock und Veste.</p>","1794-04-17","","","181","1"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t2,"<p>50. Ein so viel als neuer Ladentisch mit 9 Schubladen; um billigen Preis.</p>","1794-04-17","","","181","2"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t3,"<p>51. Ein leichter und in recht gutem Stand sich befindlicher vierrädriger ungarischer Postwagen z. 5 Plätzen, wie auch eine gu- te leichte zweyrädrige Reise-Chaise zu - Plätzen, in recht gutem Standy und beyde um einen billigen Preis.</p>","1794-04-17","","","181","3"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t4,"<p>Hingegen wird zukauffen begehrt</p>","1794-04-17","1","","181","4"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t5,"<p>1. Es sucht jemand ein noch wohlconditio- nirtes mitelgrosses Koffer.</p>","1794-04-17","","","181","5"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t6,"<p>2. Man begehrt ein brauchbares Mehlkäst- lein, und eine dauerhafte Drehbank ohne Werkzeng.</p>","1794-04-17","","","181","6"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t7,"<p>3.. Man verlangt ein oder zwey weltliche Kröser, sodann ein schwarzer seidener Man- tel, beydes so gut als neu.</p>","1794-04-17","","","181","7"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t8,"<p>4. Es sucht iemand 6 Stück Kaninchen, nemlich 4 Weiblein und 2 Männlein; müß- ten aber von der Farbe wie die Waldhasen seyn.</p>","1794-04-17","","","181","8"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t9,"<p>5. Man verlangt eiliche so gut als neue weingrüne in, Eisen gehundene Stücklein Faß von circa g3 bis 10 Saumen zu kau- fen; leidet aber keinen Verzug.</p>","1794-04-17","","","181","9"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t10,"<p>s. Wer das Buch, betitelt: Letit office de la proridence zu verkaufen hatn beliebe es nebst äusserstem Preis zu Hrn. Buchbinder Scholer auf die Rheinbruck zu senden; gil gleisch, ob es in französischer oder lateini- scher Sprache ist.</p>","1794-04-17","","","181","10"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t11,"<p>7. Man verlangt 4 à 6 gute junge Leghüh- ner.</p>","1794-04-17","","","181","11"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t12,"<p>8. Es begehrt jemand, einen mittelmäßigen nur wenig Facon habenden eisernen Arm, um ein Bier- oder Weinschild daran hän- gen zu können.</p>","1794-04-17","","","181","12"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t13,"<p>9. Man begehrt den 23ten Thell der Merk- wüedigkeiten der Landschaft Basel von Augst, um billigen Preis.</p>","1794-04-17","","","181","13"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t14,"<p>10. Man wünscht einen in gutem Stand sich befindlichen Papier-Hobel zu kaufen; leidet aber nicht langen Aufschub.</p>","1794-04-17","","","181","14"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t15,"<p>11. Wer ein kleines leichtes noch brauchba- res Kummet samt leichtem Geschirr zu ver- kaufen hat, kann sich bey Mstr. Samuel Uebelin, dem Sattler, melden.</p>","1794-04-17","","","181","15"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t16,"<p>12. Man begehrt ein wohlconditionirtes Faß von 4 Ohmen, wo Malaga oder Musea- tenwein darinmnen gewesen.</p>","1794-04-17","","","181","16"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t17,"<p>13. Es begehrt iemand eine mittelgrosse ovale Bauchbutte, so noch brauchbar ist.</p>","1794-04-17","","","181","17"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t18,"<p>t4. Es sucht jemand eine so viel als neue zweyschläfrige. Betdecke, und eine so viel als neue einschläfrige Bettlade.</p>","1794-04-17","","","181","18"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t19,"<p>15. Ein grosser eiserner Kochhafen wird be- gehrt, leidet keinen Verzug; dörfte nebst äusserstem Preis zu Hrn. Wegner, Wein- schenk, geschickt werden.</p>","1794-04-17","","","181","19"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t20,"<p>Es wird zum Ausleihen offeriert g</p>","1794-04-17","1","","181","20"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t21,"<p>1. In klein Basel im Klirchgäßlein ist ein schones heiteres Losament zwo Stegen hoch auf Pfingstfronfasten zu verleihen.</p>","1794-04-17","","","181","21"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t22,"<p>2. In Mitte der Stadt sind zwo beitere und grosse Kammern zu verleihen, gleich oder auf nächste Fronfasten5. man könnt auch durch den Tag in einer Stube seyn, ohne deßwegen mehrern Zins zu bezahlen.</p>","1794-04-17","","","181","22"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t23,"<p>3.. Auf nächste Ostern sind im Münster zween gute Weibersitze zu verleihen; der eine im ritten, und der andere im 7ten Stuhl des Kanzelroostes.</p>","1794-04-17","","","181","23"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t24,"<p>4. Einer der beßten. Welbersitze zu St. Pe- ter, entweder reversweise gegen einen zu St. Leonhard zu verleihen, oder zu ver- kaufen.</p>","1794-04-17","","","181","24"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t25,"<p>5. Ein Mannensitz im Münster, bey St. Peter oder St. Theodor, gegen einen zu St Lronhard zu vertauschen.</p>","1794-04-17","","","181","25"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t26,"<p>6. Eine grosse Stube, Küche, und Platz zum Holz; gleich oder auf Pfingsten.</p>","1794-04-17","","","181","26"
b5398efd-dbb5-5603-abdb-2590cf6e6ba0/t27,"<p>7. Bey einem Colleglum ist ohngefehr 200- 6er 1300 . Geld auf gute Versicherung  sammethaft oer zertheilt auezuleihen; soll- te es aber auf liegende Güter seyn, so  würde man sehr billigen Zins nehmen.</p>","1794-04-17","","","181","27"
